time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729688340000,4381,93.1641,93.21,93.11,93.21,93.11,43
1729688400000,149,93.1482,93.15,93.15,93.15,93.15,3
1729688460000,1688,93.1416,93.15,93.15,93.16,93.13,26
1729688520000,6473,93.1304,93.15,93.1,93.1614,93.1,39
1729688580000,2397,93.0984,93.1,93.1,93.1,93.1,23
1729688640000,6751,93.0406,93.08,93.05,93.1,93,108
1729688700000,5059,93.0147,93.05,93.04,93.05,93,50
1729688760000,517,93.0434,93.04,93.04,93.04,93.04,9
1729688820000,440,93.0647,93.07,93.06,93.07,93.06,13
1729688880000,4554,93.085,93.06,93.1,93.1,93.06,41
1729688940000,1294,93.1039,93.1,93.0945,93.11,93.0945,28
1729689000000,205,93.1193,93.11,93.11,93.11,93.11,12
1729689060000,897,93.1104,93.11,93.11,93.11,93.11,12
1729689120000,360,93.1079,93.11,93.1,93.11,93.1,15
1729689180000,1877,93.0844,93.09,93.09,93.09,93.06,36
1729689300000,1905,93.1482,93.1472,93.15,93.15,93.1472,12
1729689360000,3992,93.184,93.16,93.24,93.24,93.16,36
1729689420000,4637,93.2557,93.23,93.32,93.32,93.23,52
1729689480000,7282,93.4287,93.48,93.33,93.56,93,99
1729689540000,2074,93.3379,93.3,93.38,93.38,93.3,33
1729689600000,232,93.3897,93.38,93.38,93.38,93.38,15
1729689660000,4413,93.3858,93.38,93.38,93.4,93.38,45
1729689720000,10678,93.1884,93.36,93.13,93.36,93.13,121
1729689780000,9643,93.0938,93.0201,93.24,93.24,93.02,62
1729689840000,3879,93.2844,93.2413,93.26,93.39,93.2413,29
1729689900000,4602,93.2675,93.25,93.27,93.36,93.24,78
1729689960000,18738,93.4528,93.45,93.25,93.5,93.18,143
1729690020000,14149,93.6,93.16,93.85,93.88,93.09,138
1729690080000,35973,94.0083,93.88,93.9,94.2,93.88,305
1729690140000,12371,94.1051,93.93,93.91,94.2,93.91,127
1729690200000,784127,94.3859,93.87,94.7676,95.3352,93.69,5304
1729690260000,380355,94.7449,94.75,95.2,95.3599,94.5201,3102
1729690320000,397991,95.1455,95.195,94.685266,95.77,94.5,3723
1729690380000,199398,94.5706,94.6713,94.85,94.86,94.28,2150
1729690440000,113844,94.7237,94.85,95.08,95.15,94.38,1441
1729690500000,82853,94.9435,95.045,94.9056,95.068,94.8701,1002
1729690560000,157200,94.8496,94.8801,94.895,95.15,94.65,1801
1729690620000,58210,94.8171,94.88,94.8,95.05,94.62,910
1729690680000,100054,94.7148,94.78,94.47,94.95,94.3,1267
1729690740000,61186,94.5749,94.4738,94.8,94.82,94.38,843
1729690800000,147377,94.9215,94.7445,95.04,95.1,94.6201,1230
1729690860000,135591,95.416,95.015,95.6691,95.7,94.99,1407
