time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729756800000,503,22.3703,22.38,22.38,22.38,22.38,5
1729756920000,1407,22.3895,22.38,22.39,22.39,22.38,11
1729757100000,371,22.4007,22.4,22.4,22.4,22.4,5
1729757160000,813,22.3998,22.4,22.4,22.4,22.4,12
1729757220000,249,22.3928,22.39,22.39,22.39,22.39,6
1729757280000,105,22.3902,22.39,22.39,22.39,22.39,3
1729757580000,306,22.39,22.39,22.39,22.39,22.39,7
1729757940000,173,22.39,22.39,22.39,22.39,22.39,6
1729758420000,702,22.3998,22.4,22.4,22.4,22.4,6
1729759020000,366,22.3825,22.37,22.4,22.4,22.37,4
1729759140000,338,22.39,22.39,22.39,22.39,22.39,5
1729759560000,300,22.3996,22.4,22.4,22.4,22.4,5
1729759680000,611,22.37,22.37,22.37,22.37,22.37,6
1729759980000,2543,22.3826,22.38,22.39,22.39,22.38,10
1729761060000,301,22.35,22.35,22.35,22.35,22.35,4
1729761780000,1946,22.3698,22.37,22.37,22.37,22.37,10
1729762260000,1220,22.36,22.36,22.36,22.36,22.36,7
1729762620000,447,22.36,22.36,22.36,22.36,22.36,6
1729763160000,4859,22.3661,22.36,22.36,22.37,22.36,30
1729763340000,100,22.36,22.36,22.36,22.36,22.36,1
1729763460000,900,22.37,22.37,22.37,22.37,22.37,6
1729763700000,1076,22.37,22.37,22.37,22.37,22.37,5
1729764000000,239,22.3658,22.37,22.37,22.37,22.37,3
1729764240000,3200,22.3781,22.38,22.38,22.38,22.37,15
1729764480000,243,22.38,22.38,22.38,22.38,22.38,3
1729764600000,169,22.38,22.38,22.38,22.38,22.38,1
1729765080000,390,22.38,22.38,22.38,22.38,22.38,5
1729767300000,1293,22.37,22.37,22.37,22.37,22.37,10
1729767360000,593,22.37,22.37,22.37,22.37,22.37,4
1729767420000,1029,22.3785,22.38,22.38,22.38,22.38,13
1729767600000,681,22.3899,22.39,22.39,22.39,22.39,20
1729767660000,882,22.4009,22.4,22.4,22.4,22.4,20
1729768440000,141,22.4149,22.415,22.415,22.415,22.415,2
1729769100000,242,22.42,22.42,22.42,22.42,22.42,5
1729769640000,452,22.435,22.43,22.44,22.44,22.43,7
1729769700000,429,22.4418,22.44,22.44,22.44,22.44,9
1729769880000,1999,22.4406,22.44,22.44,22.44,22.44,15
1729770180000,2645,22.4324,22.44,22.43,22.44,22.43,7
1729770240000,8523,22.4048,22.42,22.4,22.42,22.4,19
1729770300000,1994,22.4055,22.4,22.42,22.42,22.4,7
1729771200000,13153,22.3902,22.4,22.2,22.47,22.2,163
1729771260000,225,22.3409,22.46,22.21,22.46,22.21,19
1729771320000,646,22.4236,22.42,22.43,22.43,22.42,34
1729771440000,1055,22.4262,22.42,22.44,22.44,22.41,15
1729771500000,893,22.4101,22.41,22.41,22.41,22.41,4
1729771620000,261,22.4104,22.41,22.41,22.41,22.41,3
1729771680000,750,22.424,22.42,22.43,22.43,22.41,5
1729771800000,240,22.412,22.41,22.41,22.41,22.41,4
1729771860000,466,22.4202,22.42,22.42,22.42,22.42,5
1729772100000,123,22.42,22.42,22.42,22.42,22.42,3
1729772700000,1640,22.4142,22.41,22.42,22.42,22.41,25
1729772760000,719,22.4142,22.4102,22.42,22.42,22.41,9
1729773000000,6545,22.4067,22.41,22.4,22.43,22.4,33
1729773060000,1184,22.3788,22.38,22.37,22.38,22.37,14
1729773360000,383,22.3612,22.361,22.361,22.361,22.361,6
1729773420000,130990,22.49,22.49,22.49,22.49,22.49,1
1729773480000,703,22.3601,22.36,22.36,22.36,22.36,8
1729773600000,1187,22.3814,22.38,22.39,22.39,22.38,10
1729773720000,1220,22.3702,22.37,22.37,22.37,22.37,10
1729773780000,195,22.3678,22.36,22.36,22.36,22.36,3
1729773840000,1523,22.3633,22.36,22.37,22.37,22.36,8
1729773900000,332,22.3737,22.3724,22.3724,22.3724,22.3724,5
1729773960000,8687,22.3884,22.38,22.4,22.4,22.38,40
1729774020000,726,22.4204,22.41,22.43,22.43,22.41,6
1729774140000,814,22.4323,22.42,22.44,22.44,22.42,20
1729774200000,2865,22.4446,22.4499,22.42,22.4499,22.42,4
1729774260000,1057,22.45,22.45,22.45,22.45,22.45,13
1729774620000,1014,22.4568,22.4501,22.4599,22.4599,22.4501,5
1729774680000,1521,22.4501,22.45,22.4499,22.45,22.4499,12
1729774860000,898,22.4328,22.43,22.4399,22.4399,22.43,9
1729774980000,108,22.438,22.4386,22.4386,22.4386,22.4386,2
1729775100000,637,22.4232,22.42,22.42,22.43,22.42,9
1729775160000,507,22.4319,22.43,22.43,22.43,22.43,5
1729775220000,9509,22.4394,22.44,22.44,22.44,22.43,9
1729775280000,5017,22.42,22.42,22.42,22.42,22.42,7
1729775340000,5002,22.42,22.42,22.42,22.42,22.42,3
1729775400000,625,22.4244,22.42,22.42,22.42,22.42,11
1729775460000,403,22.4205,22.4201,22.4209,22.4209,22.4201,6
1729775580000,1210,22.4217,22.42,22.43,22.43,22.42,9
1729775640000,211,22.4205,22.42,22.42,22.42,22.42,3
1729775760000,345,22.4247,22.42,22.42,22.42,22.42,10
1729775820000,1948,22.4223,22.42,22.43,22.43,22.42,16
1729775880000,2095,22.4129,22.42,22.41,22.42,22.41,7
1729775940000,1247,22.41,22.41,22.41,22.41,22.41,13
1729776000000,7546,22.41,22.41,22.41,22.41,22.41,13
1729776060000,423,22.41,22.41,22.41,22.41,22.41,5
1729776120000,3469,22.4003,22.4,22.4,22.4,22.4,25
1729776180000,8382,22.3861,22.39,22.41,22.41,22.37,43
1729776240000,530,22.4091,22.4096,22.41,22.41,22.4096,3
1729776300000,382,22.396,22.4,22.39,22.4,22.39,7
1729776420000,1180,22.3798,22.37,22.37,22.37,22.36,22
1729776480000,621,22.3934,22.39,22.39,22.39,22.39,18
1729776540000,1989,22.3835,22.381,22.35,22.381,22.35,27
1729776600000,2278,22.4014,22.4,22.395,22.42,22.38,67
1729776660000,932477,22.3674,22.38,22.38,22.48,22.31,2406
1729776720000,193314,22.2795,22.38,22.2301,22.38,22.225,767
1729776780000,179820,22.2006,22.24,22.15,22.25,22.15,756
1729776840000,179535,22.135,22.16,22.1901,22.2071,22.09,789
1729776900000,105234,22.1366,22.2,22.18,22.2,22.0802,665
1729776960000,83744,22.1722,22.185,22.175,22.19,22.15,543
1729777020000,119281,22.2085,22.17,22.27,22.27,22.15,693
1729777080000,184804,22.312,22.27,22.315,22.335,22.25,1076
1729777140000,116612,22.2896,22.315,22.27,22.315,22.27,593
1729777200000,162619,22.3197,22.27,22.345,22.35,22.26,926
1729777260000,103778,22.3241,22.346221,22.2901,22.36,22.29,486
1729777320000,66665,22.2934,22.29,22.288,22.3,22.275,422
