time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729756860000,1268,225.1063,225.3,224.83,225.36,224.83,44
1729756920000,1083,224.5034,224.95,224,224.95,224,26
1729757040000,681,224.009,224,224,224,224,22
1729757100000,310,223.6376,223.67,223.6,223.67,223.6,8
1729757160000,581,223.8483,223.61,224,224,223.61,13
1729757340000,299,223.4973,223.51,223.5,223.51,223.5,9
1729757460000,1262,222.9316,223,222.7,223.1,222.7,84
1729757520000,107,222.3545,222.33,222.33,222.33,222.33,3
1729757760000,561,222.6837,222.7,222.7,222.7,222.7,11
1729757820000,204,222.5481,222.53,222.53,222.53,222.53,5
1729758300000,847,222.7259,222.6,222.71,222.71,222.6,30
1729758660000,112,222.7816,222.77,222.77,222.77,222.77,3
1729759920000,149,222.7099,222.7,222.7,222.7,222.7,9
1729760040000,232,222.5865,222.6,222.6,222.6,222.6,10
1729761120000,762,222.5994,222.63,222.62,222.63,222.62,19
1729761180000,1971,222.3476,222.43,222,222.43,222,70
1729761240000,2059,221.1204,221.28,221.12,221.28,221,51
1729761360000,1230,221.2128,221.1,221.44,221.44,221.1,29
1729761480000,425,220.9578,221.11,220.84,221.11,220.84,14
1729761600000,131,220.7663,220.78,220.78,220.78,220.78,8
1729761780000,331,220.4767,220.5,220.5,220.5,220.5,6
1729761840000,175,220.7152,220.8,220.8,220.8,220.8,5
1729762320000,100,221.19,221.19,221.19,221.19,221.19,1
1729762380000,261,221.2349,221.18,221.28,221.28,221.18,4
1729762740000,1109,221.6627,221.58,221.72,221.72,221.58,23
1729762860000,115,221.5104,221.5,221.5,221.5,221.5,3
1729762980000,364,221.7521,221.71,221.77,221.77,221.71,3
1729763160000,252,221.9998,222,222,222,222,7
1729763220000,265,221.8038,221.8,221.8,221.8,221.8,3
1729763400000,100,221.74,221.74,221.74,221.74,221.74,1
1729763700000,252,221.5237,221.55,221.55,221.55,221.55,13
1729763760000,329,221.2531,221.34,221.34,221.34,221.34,11
1729763820000,2959,220.454,220.91,220.11,220.91,220.11,129
1729763880000,7313,219.1675,219.6,219.65,219.65,218.7,101
1729763940000,4305,219.5643,219.54,219.6,219.6,219.01,60
1729764180000,309,219.1614,219,219,219,219,43
1729764300000,437,219.6332,219.54,219.6,219.6,219.54,13
1729764720000,147,220.8027,220.8,220.8,220.8,220.8,10
1729765140000,630,221.2201,220.9,221.5,221.5,220.9,21
1729765200000,111,221.7524,221.8,221.8,221.8,221.8,4
1729765860000,253,220.8303,220.83,220.83,220.83,220.83,17
1729766040000,128,220.652,220.68,220.68,220.68,220.68,3
1729766100000,102,220.6906,220.69,220.69,220.69,220.69,2
1729766160000,459,220.7745,220.8,220.8,220.8,220.8,13
1729766220000,113,220.8327,220.83,220.83,220.83,220.83,3
1729767540000,277,221.5,221.5,221.5,221.5,221.5,2
1729767600000,1683,222.0279,222,222.25,222.28,222,53
1729767660000,1006,222.4458,222.4,222.5,222.51,222.4,22
1729767720000,1216,222.4125,222.5,222.4,222.5,222.26,24
1729767780000,616,222.4788,222.5,222.36,222.5,222.36,9
1729767900000,914,222.7501,222.75,222.75,222.75,222.75,36
1729767960000,200,222.863,222.86,222.86,222.86,222.86,5
1729768020000,1246,222.8378,222.88,222.71,222.88,222.71,23
1729768140000,3768,222.2129,222.66,221.81,222.66,221.5,144
1729768260000,399,222.176,222.31,222.31,222.31,222.31,18
1729768560000,297,221.9071,221.88,221.88,221.88,221.88,25
1729768620000,527,221.7135,221.7,221.7,221.7,221.7,34
1729768740000,404,221.4122,221.45,221.34,221.45,221.34,7
1729768860000,3295,221.2017,221.4,220.88,221.4,220.88,70
1729768920000,390,220.8478,220.86,220.84,220.86,220.84,12
1729768980000,797,220.6765,220.91,220.55,220.91,220.55,32
1729769040000,2306,220.7218,220.61,220.97,220.97,220.53,28
1729769100000,691,220.7485,220.61,220.99,220.99,220.61,10
1729769160000,836,220.9675,220.97,220.97,220.97,220.97,31
1729769280000,947,221.614,221.5,221.59,221.59,221.5,24
1729769340000,2444,221.9071,221.61,221.95,221.95,221.61,41
1729769400000,419,222.1619,222.2,222.2,222.2,222.2,7
1729769460000,282,222.4874,222.45,222.45,222.45,222.45,10
1729769520000,1353,222.6109,222.53,222.56,222.88,222.5,30
1729769640000,606,222.4522,222.69,222.28,222.69,222.28,18
1729769700000,500,222.144,222.27,222.02,222.27,222.02,5
1729769940000,952,222.1141,222.12,222.15,222.15,222.1,17
1729770060000,220,222.2195,222.23,222.23,222.23,222.23,5
1729770240000,2956,222.789,222.29,223.18,223.19,222.26,48
1729770300000,1492,223.3666,223.27,223.4,223.58,223.26,17
1729770360000,378,223.3635,223.4,223.4,223.4,223.4,14
1729770420000,608,223.0289,223.01,223,223.06,223,9
1729770540000,630,223.2,223.2,223.2,223.2,223.2,10
1729770660000,514,223.0047,223.01,223,223.01,223,5
1729770720000,1115,223.0321,223,223.01,223.01,223,19
1729770780000,785,223.3985,223.4,223.42,223.42,223.4,10
1729770840000,502,223.4387,223.41,223.41,223.41,223.41,14
1729770960000,1483,223.0254,223.07,223.16,223.16,222.99,43
1729771140000,652,223.3854,223.39,223.39,223.39,223.39,22
1729771200000,18906,222.4244,220.57,223.51,223.58,220.53,261
1729771260000,563,223.3499,223.26,223.26,223.26,223.26,12
