time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729756800000,1571,231.2097,230.66,231.32,231.32,230.66,78
1729756860000,1461,231.4406,231.48,231.47,231.48,231.34,60
1729756980000,1748,231.39,231.4,231.39,231.4,231.39,58
1729757040000,1526,231.3837,231.37,231.39,231.39,231.34,48
1729757100000,562,231.3948,231.4,231.4,231.4,231.4,16
1729757160000,2263,231.3942,231.4,231.4,231.45,231.34,32
1729757280000,829,231.4023,231.4,231.4,231.4,231.4,22
1729757340000,664,231.3987,231.4,231.4,231.4,231.4,27
1729757400000,1172,231.3855,231.34,231.4,231.4,231.34,43
1729757460000,1900,231.3816,231.37,231.35,231.4,231.35,23
1729757580000,1467,231.3988,231.4,231.4,231.4,231.4,19
1729757640000,362,231.3922,231.4,231.4,231.4,231.4,13
1729757700000,580,231.3944,231.4,231.4,231.4,231.4,18
1729757760000,567,231.4058,231.4,231.4,231.4,231.4,24
1729757820000,206,231.3791,231.37,231.37,231.37,231.37,15
1729757940000,767,231.3999,231.4,231.4,231.4,231.4,17
1729758180000,1705,231.3917,231.4,231.38,231.4,231.38,20
1729758240000,214,231.3993,231.4,231.4,231.4,231.4,8
1729758300000,316,231.3776,231.37,231.37,231.37,231.37,12
1729758480000,548,231.3969,231.4,231.39,231.4,231.39,11
1729758540000,148,231.3789,231.38,231.38,231.38,231.38,6
1729758600000,224,231.38,231.38,231.38,231.38,231.38,3
1729758660000,407,231.4,231.4,231.4,231.4,231.4,8
1729758840000,450,231.3644,231.37,231.36,231.37,231.36,4
1729758900000,998,231.36,231.36,231.36,231.36,231.36,25
1729759020000,203,231.3704,231.37,231.37,231.37,231.37,6
1729759080000,811,231.3667,231.37,231.37,231.37,231.37,36
1729759140000,100,231.37,231.37,231.37,231.37,231.37,1
1729759320000,2022,231.3654,231.33,231.37,231.37,231.33,13
1729759560000,1142,231.3093,231.32,231.3,231.32,231.3,46
1729759620000,2734,231.2288,231.3,231.2,231.3,231.2,45
1729759680000,507,231.1888,231.2,231.2,231.2,231.2,7
1729760460000,238,231.2932,231.28,231.28,231.28,231.28,8
1729760520000,212,231.2329,231.21,231.21,231.21,231.21,11
1729760580000,545,231.2966,231.29,231.3,231.3,231.29,16
1729760640000,593,231.3296,231.32,231.31,231.32,231.31,10
1729760700000,2364,231.2649,231.31,231.21,231.31,231.21,63
1729760880000,174,231.3687,231.38,231.38,231.38,231.38,5
1729761360000,623,231.3803,231.38,231.38,231.38,231.38,9
1729761480000,3118,231.3662,231.38,231.36,231.38,231.36,18
1729761720000,125,231.3586,231.36,231.36,231.36,231.36,5
1729761900000,842,231.3772,231.38,231.38,231.38,231.38,24
1729762500000,211,231.3372,231.32,231.32,231.32,231.32,12
1729763700000,943,231.3005,231.29,231.34,231.34,231.28,37
1729764720000,201,231.3523,231.36,231.36,231.36,231.36,7
1729764900000,119,231.3766,231.38,231.38,231.38,231.38,8
1729765320000,1191,231.3799,231.38,231.38,231.38,231.38,12
1729765500000,204,231.3798,231.38,231.38,231.38,231.38,6
1729766100000,377,231.4229,231.44,231.44,231.44,231.44,15
1729766580000,429,231.45,231.45,231.45,231.45,231.45,7
1729766820000,285,231.45,231.45,231.45,231.45,231.45,7
1729766940000,512,231.4499,231.45,231.45,231.45,231.45,14
1729767060000,308,231.3963,231.39,231.39,231.39,231.39,26
1729767300000,135,231.4397,231.45,231.45,231.45,231.45,4
1729767420000,385,231.4018,231.4,231.4,231.4,231.4,20
1729767480000,767,231.4179,231.4,231.44,231.44,231.4,11
1729767540000,756,231.4188,231.43,231.4,231.43,231.4,13
1729767600000,4699,231.3675,231.4,231.27,231.46,231.27,152
1729767660000,1808,231.1946,231.25,231.17,231.25,231.17,48
1729767720000,135,231.1203,231.12,231.12,231.12,231.12,9
1729767780000,2657,231.1069,231.11,231.1,231.11,231.1,28
1729767900000,1012,231.1159,231.1,231.12,231.12,231.1,27
1729767960000,605,231.1775,231.14,231.2,231.2,231.14,20
1729768080000,525,231.2704,231.27,231.27,231.27,231.27,11
1729768200000,1885,231.4122,231.37,231.46,231.46,231.37,27
1729768260000,1404,231.4593,231.46,231.46,231.46,231.46,9
1729768320000,258,231.3992,231.4,231.4,231.4,231.4,5
1729768380000,1400,231.324,231.33,231.33,231.33,231.33,37
1729768440000,728,231.1996,231.2,231.2,231.2,231.2,22
1729768500000,244,231.1516,231.15,231.15,231.15,231.15,10
1729768560000,363,231.1054,231.11,231.11,231.11,231.11,20
1729768740000,694,231.0925,231.11,231.07,231.11,231.07,14
1729768800000,2265,231.109,231.11,231.11,231.11,231.11,13
1729768860000,1026,231.1063,231.11,231.11,231.11,231.11,12
1729768980000,720,231.1095,231.11,231.11,231.11,231.11,13
1729769100000,670,231.1812,231.18,231.18,231.18,231.18,24
1729769520000,398,231.1862,231.19,231.19,231.19,231.19,4
1729769640000,482,231.1802,231.19,231.19,231.19,231.19,18
1729769700000,282,231.1568,231.15,231.15,231.15,231.15,18
1729769760000,987,231.1083,231.12,231.09,231.12,231.09,34
1729769880000,1086,231.0978,231.06,231.15,231.15,231.05,27
1729770060000,505,231.1452,231.15,231.15,231.15,231.15,12
1729770120000,1218,231.1587,231.14,231.19,231.19,231.14,22
1729770180000,894,231.204,231.2,231.2,231.2,231.2,15
1729770300000,654,231.2253,231.24,231.22,231.24,231.21,14
1729770600000,953,231.2683,231.24,231.27,231.27,231.24,31
1729770840000,656,231.3398,231.33,231.33,231.33,231.33,21
1729770900000,411,231.33,231.33,231.33,231.33,231.33,6
1729771200000,52051,231.1939,231.27,231.2401,231.61,230.52,1096
