time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729765860000,300,181.8024,181.75,181.75,181.75,181.75,12
1729766100000,206,181.5738,181.64,181.64,181.64,181.64,21
1729766280000,147,181.475,181.5,181.5,181.5,181.5,4
1729766700000,364,181,181,181,181,181,6
1729767240000,120,180.7583,180.76,180.76,180.76,180.76,4
1729767600000,1185,181.289,181.02,181.32,181.47,181.02,36
1729768020000,200,181.74,181.74,181.74,181.74,181.74,1
1729768260000,191,181.5651,181.46,181.46,181.46,181.46,6
1729769580000,950,181.896,181.9,181.9,181.9,181.9,12
1729769700000,253,181.9657,181.94,181.94,181.94,181.94,9
1729771140000,494,181.9043,181.9,181.9,181.9,181.9,11
1729771200000,2012,182.0065,181.63,182.5,182.5,181.63,92
1729771560000,1080,181.7338,181.73,181.73,181.73,181.73,4
1729771800000,155,181.8171,181.8,181.8,181.8,181.8,3
1729772160000,1036,181.9299,181.93,181.93,181.93,181.93,3
1729772280000,1759,181.9308,181.93,181.93,181.93,181.93,3
1729772520000,145,182.1945,182.2,182.2,182.2,182.2,3
1729772760000,530,182.1351,182.2,182.2,182.2,182.2,19
1729773240000,320,182.1728,182.14,182.2,182.2,182.14,6
1729773540000,184,182.1932,182.2,182.2,182.2,182.2,7
1729773660000,696,182.208,182.2,182.2,182.2,182.2,3
1729773900000,400,182.1781,182.2,182.15,182.2,182.15,8
1729774560000,517,182.2249,182.2001,182.25,182.25,182.2001,10
1729774740000,739,182.271,182.29,182.25,182.3,182.25,16
1729774800000,616,182.2761,182.28,182.28,182.28,182.28,15
1729775040000,169,182.2591,182.2001,182.2001,182.2001,182.2001,5
1729775220000,430,182.3158,182.32,182.3,182.32,182.3,9
1729775340000,726,182.3435,182.3,182.35,182.35,182.3,3
1729775400000,100,182.5,182.5,182.5,182.5,182.5,1
1729775460000,316,182.1267,182.1168,182.1168,182.1168,182.1168,3
1729775520000,102,182.2529,182.25,182.25,182.25,182.25,2
1729775700000,501,182.2189,182.25,182.21,182.25,182.21,4
1729775880000,385,182.2032,182.25,182.25,182.25,182.25,13
1729776060000,331,182.2555,182.3519,182.3519,182.3519,182.3519,8
1729776300000,400,182.1032,182.1,182.05,182.2126,182.05,3
1729776540000,250,182.0648,182.08,182.0504,182.08,182.0504,4
1729776600000,103162,181.8598,181.9,181.955,182.14,181.305,708
1729776660000,10710,181.5104,181.955,181.3,182.09,181.27,226
1729776720000,12217,180.987,181.25,180.91,181.25,180.7,365
1729776780000,16948,180.8787,181.005,180.7311,181.08,180.58,422
1729776840000,11459,180.8724,180.73,180.935,181.015,180.705,362
1729776900000,22677,181.4764,180.91,181.755,181.91,180.91,507
1729776960000,13778,181.7782,181.635,181.75,181.9,181.635,345
1729777020000,18456,181.2926,181.55,181.07,181.59,180.97,290
1729777080000,14815,180.7288,180.94,180.2701,180.94,180.2701,314
1729777140000,7940,180.406,180.2836,180.635,180.635,180.27,203
1729777200000,8314,180.7366,180.71,180.81,180.835,180.5921,204
1729777260000,19244,180.7045,180.825,180.61,180.88,180.38,238
1729777320000,14103,180.7492,180.745,180.8,180.88,180.6501,229
1729777380000,15985,180.9851,180.86,181.01,181.1,180.77,228
1729777440000,25089,181.1331,180.95,181.3,181.41,180.94,531
1729777500000,12123,181.0556,181.34,181.03,181.34,180.7904,257
1729777560000,32767,181.1872,181.065,181.34,181.37,181.0488,275
1729777620000,15232,181.4822,181.31,181.685,181.69,181.26,326
1729777680000,9520,181.7485,181.655,181.855,181.9322,181.65,256
1729777740000,10818,181.7485,181.855,181.54,181.9,181.5122,272
1729777800000,9264,181.2363,181.54,181.09,181.54,181.09,278
1729777860000,7387,181.0625,181.11,181.06,181.17,180.93,213
1729777920000,10110,180.9633,181,181.05,181.06,180.88,204
1729777980000,5494,181.106,181.03,181.1,181.215,181.01,147
1729778040000,6298,181.2005,181.16,181.27,181.28,181.0575,173
1729778100000,3379,181.3453,181.35,181.44,181.44,181.28,113
1729778160000,12014,181.4218,181.375,181.41,181.56,181.28,220
1729778220000,5236,181.2556,181.375,181.21,181.375,181.16,136
1729778280000,13335,181.268,181.265,181.165,181.359,181.165,151
1729778340000,9670,181.2331,181.22,181.285,181.3,181.145,153
1729778400000,13794,181.5612,181.285,181.7326,181.7389,181.2397,262
1729778460000,9089,181.5299,181.66,181.22,181.69,181.22,191
1729778520000,6506,181.3776,181.2833,181.5,181.55,181.245,144
1729778580000,13399,181.4839,181.5,181.53,181.61,181.35,212
1729778640000,16410,181.4393,181.6,181.5025,181.6,181.2701,359
1729778700000,4896,181.4283,181.515,181.315,181.515,181.28,126
1729778760000,6379,181.3648,181.28,181.495,181.495,181.22,180
