time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729694700000,35064,183.5038,183.195,183.83,183.83,183.195,559
1729694760000,52369,183.9303,183.78,184.06,184.1,183.78,815
1729694820000,25350,183.9683,184.09,183.914783,184.11,183.875,410
1729694880000,32334,184.0897,183.91,184.16,184.245,183.91,516
1729694940000,45156,184.0955,184.16,184.075,184.19,183.92,644
1729695000000,27216,184.1449,183.99,184.15,184.3107,183.99,534
1729695060000,69740,184.189,184.205,184.035,184.37,183.9,543
1729695120000,14722,184.0518,183.99,184.0362,184.16,183.9001,297
1729695180000,35448,184.1267,184,184.255,184.33,183.84,607
1729695240000,24497,184.3723,184.27,184.41,184.45,184.2246,448
1729695300000,61995,184.5399,184.41,184.53,184.68,184.4087,955
1729695360000,58926,184.6868,184.4101,184.8546,184.86,184.4101,899
1729695420000,41558,184.6682,184.86,184.6087,184.865,184.51,798
1729695480000,26479,184.7836,184.62,184.915,184.96,184.62,432
1729695540000,34924,184.8785,184.9,184.9699,184.98,184.655,572
1729695600000,22443,184.8218,184.925,184.715,184.925,184.6733,359
1729695660000,47940,184.659,184.6701,184.49,184.82,184.49,537
1729695720000,49502,184.6152,184.52,184.7099,184.71,184.51,555
1729695780000,23471,184.5929,184.63,184.65,184.65,184.53,428
1729695840000,36499,184.8215,184.68,184.8054,184.98,184.67,495
1729695900000,33874,184.5854,184.805,184.59,184.805,184.4,476
1729695960000,63093,184.4989,184.635,184.21,184.7001,184.15,614
1729696020000,39854,184.1681,184.21,184.07,184.34,184,417
1729696080000,25136,184.0615,184.0664,183.98,184.13,183.93,410
1729696140000,20849,184.1965,183.975,184.21,184.36,183.975,367
1729696200000,18035,184.1703,184.19,184.1285,184.3599,184.037,324
1729696260000,24194,184.1696,184.085,184.21,184.255,184.065,425
1729696320000,38377,184.0653,184.21,184.04,184.2671,183.94,529
1729696380000,36495,183.9249,184.04,183.945,184.04,183.7501,524
1729696440000,22444,183.9113,183.945,183.98,184.03,183.8,364
1729696500000,24251,184.019,183.97,184.005,184.17,183.91,308
1729696560000,20551,183.9365,183.98,183.88,184.01,183.82,306
1729696620000,9859,183.9089,183.88,183.907063,183.98,183.85,174
1729696680000,18692,184.0033,183.94,184.06,184.08,183.9,376
1729696740000,22509,184.2026,184.09,184.225,184.32,184.09,347
1729696800000,13798,184.0458,184.21,184.09,184.21,183.92,247
1729696860000,9342,184.1308,184.04,184.16,184.2499,184.02,185
1729696920000,20334,184.2703,184.165,184.23,184.41,184.154,336
1729696980000,15249,184.1834,184.22,184.13,184.24,184.13,301
1729697040000,28425,183.9453,184.1612,183.711,184.1612,183.71,382
1729697100000,40735,183.7238,183.73,183.625,183.87,183.59,406
1729697160000,14409,183.7112,183.65,183.85,183.85,183.58,245
1729697220000,16960,183.8156,183.832,183.8,183.87,183.71,279
1729697280000,13330,183.8422,183.77,183.85,183.93,183.74,279
1729697340000,15867,183.7917,183.82,183.8,183.87,183.7,275
1729697400000,33644,183.5206,183.81,183.49,183.81,183.37,387
1729697460000,15289,183.4923,183.485,183.605,183.605,183.42,297
1729697520000,15000,183.5552,183.605,183.51,183.61,183.49,188
1729697580000,22630,183.26,183.5699,183.25,183.5699,183.1364,256
1729697640000,20309,183.2338,183.21,183.39,183.39,183.14,357
1729697700000,13816,183.1009,183.25,182.96,183.2599,182.9394,314
1729697760000,14928,182.9946,182.94,182.93,183.1017,182.8901,197
1729697820000,8225,182.9822,182.99,182.98,183.03,182.9143,156
1729697880000,22467,182.946,183,182.798,183.02,182.776956,438
1729697940000,19161,182.6198,182.77,182.62,182.79,182.51,357
1729698000000,19574,182.4692,182.59,182.345,182.64,182.3,303
1729698060000,47854,182.6262,182.36,182.65,182.7884,182.36,475
1729698120000,8145,182.6755,182.68,182.71,182.74,182.64,186
1729698180000,25877,182.6527,182.71,182.61,182.75,182.6,235
1729698240000,25536,182.5054,182.56,182.635,182.7,182.4306,226
1729698300000,20608,182.6247,182.665,182.715,182.81,182.56,184
1729698360000,11534,182.6949,182.767,182.66,182.81,182.59,203
1729698420000,11609,182.8477,182.66,183.125,183.1419,182.62,250
1729698480000,11817,182.9751,183.125,182.88,183.13,182.88,183
1729698540000,10493,182.8646,182.89,182.81,182.915,182.805,195
1729698600000,16492,182.7829,182.8,182.665,182.86,182.665,317
1729698660000,11540,182.444,182.62,182.49,182.62,182.31,224
1729698720000,12288,182.4212,182.5488,182.35,182.5488,182.33,205
1729698780000,12995,182.2131,182.31,182.16,182.31,182.07,290
1729698840000,12198,182.2085,182.19,182.18,182.25,182.16,218
1729698900000,8645,182.3002,182.2003,182.21,182.37,182.2,163
1729698960000,6187,182.2758,182.18,182.23,182.36,182.18,162
1729699020000,8684,182.3285,182.29,182.39,182.39,182.24,198
1729699080000,25020,182.0025,182.36,181.8301,182.36,181.8301,345
1729699140000,12078,181.9084,181.91,181.87,181.95,181.84,245
1729699200000,9248,181.9718,181.9,182.06,182.06,181.89,230
1729699260000,8903,182.2205,182.1,182.28,182.3871,182.03,181
1729699320000,16940,182.2204,182.3,182.06,182.34,182.04,189
1729699380000,13073,181.8107,182,181.6,182,181.6,241
1729699440000,7876,181.6738,181.56,181.73,181.7699,181.55,219
1729699500000,8047,181.7825,181.76,181.68,181.875,181.64,197
1729699560000,4111,181.7114,181.67,181.69,181.69,181.648,134
1729699620000,9168,181.6446,181.685,181.54,181.69,181.52,165
1729699680000,8005,181.5034,181.61,181.4444,181.61,181.43,146
1729699740000,11696,181.5038,181.43,181.605,181.605,181.42,220
1729699800000,11149,181.527,181.6033,181.43,181.665,181.39,193
1729699860000,14884,181.323,181.41,181.27,181.4499,181.2538,195
1729699920000,12123,181.2814,181.2624,181.2119,181.305,181.21,211
1729699980000,14987,181.3877,181.25,181.555,181.57,181.2201,270
1729700040000,10439,181.5176,181.535,181.49,181.67,181.445,213
1729700100000,5705,181.5579,181.475,181.595,181.6499,181.46,98
1729700160000,10007,181.5846,181.595,181.525,181.65,181.525,178
1729700220000,9366,181.5879,181.56,181.535,181.658,181.51,177
1729700280000,9060,181.4866,181.535,181.52,181.535,181.4,143
1729700340000,16687,181.4405,181.46,181.5,181.52,181.4,197
1729700400000,7894,181.4856,181.55,181.445,181.56,181.44,158
1729700460000,7807,181.4667,181.445,181.425,181.5299,181.42,142
1729700520000,11479,181.4094,181.4,181.24,181.5099,181.23,211
1729700580000,17518,181.2312,181.2482,181.29,181.29,181.14,225
1729700640000,6596,181.2862,181.245,181.1801,181.345,181.1801,166
1729700700000,15728,181.0771,181.2,181.2,181.23,181,407
1729700760000,11134,181.2501,181.24,181.25,181.28,181.1693,186
1729700820000,11402,181.1582,181.25,181.04,181.28,180.95,196
1729700880000,13352,181.0627,181.02,181.02,181.14,180.99,208
1729700940000,10072,181.0537,181.0091,181.13,181.16,180.97,191
1729701000000,12830,181.0866,181.09,181.095,181.15,181.025,230
1729701060000,8831,181.0656,181.07,181.09,181.1209,180.995,151
1729701120000,12736,181.0915,181.03,181.08,181.18,181.02,204
1729701180000,114558,181.1549,181.06,181.145,181.25,181.04,333
1729701240000,7115,181.0784,181.11,181.19,181.19,180.981,186
1729701300000,7961,181.3262,181.25,181.46,181.46,181.24,302
1729701360000,21504,181.6613,181.48,181.8,181.81,181.45,271
1729701420000,16570,181.8474,181.8425,181.89,182,181.752,240
1729701480000,16862,181.9878,181.84,181.897,182.19,181.8,279
1729701540000,8968,181.9003,181.9,181.965,181.965,181.88,181
1729701600000,14276,182.0999,181.965,182.07,182.1686,181.965,139
1729701660000,5998,182.143,182.06,182.16,182.22,182.06,126
1729701720000,5867,182.0915,182.21,182.05,182.21,181.9956,157
1729701780000,12605,182.0436,182.08,182.12,182.24,181.8714,272
1729701840000,7732,182.0177,182.1,182.055,182.1,181.96,161
1729701900000,9703,182.077,182.03,182.08,182.15,182.015,183
1729701960000,14543,182.1399,182.05,182.16,182.26,182.05,159
1729702020000,11819,182.2983,182.19,182.325,182.45,182.19,224
1729702080000,5490,182.2958,182.32,182.3,182.35,182.26,134
1729702140000,10112,182.289,182.3194,182.27,182.32,182.255,248
1729702200000,5838,182.3513,182.32,182.4299,182.4299,182.315,139
1729702260000,7659,182.3247,182.36,182.3,182.36,182.28,183
1729702320000,5256,182.1888,182.315,182.16,182.315,182.1101,155
1729702380000,10939,182.0715,182.1465,182.055,182.165,182,230
1729702440000,3683,181.9666,182.0486,181.9388,182.0486,181.912,126
1729702500000,5126,181.9082,181.955,181.81,181.955,181.78,147
1729702560000,8462,181.7389,181.83,181.735,181.83,181.665,190
1729702620000,6340,181.88,181.785,181.9,181.9471,181.785,156
1729702680000,4914,181.9112,181.88,181.88,181.94,181.87,159
1729702740000,3405,181.8955,181.88,181.895,181.9015,181.87,119
1729702800000,3672,181.771,181.87,181.7463,181.87,181.7463,129
1729702860000,6509,181.612,181.73,181.3946,181.73,181.3946,175
1729702920000,11745,181.3714,181.43,181.405,181.46,181.29,259
