time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729756800000,45319,141.5255,141.9,141.38,141.9,140.39,806
1729756860000,41388,141.3789,141.38,141.39,141.46,141.27,472
1729756920000,35770,141.3706,141.37,141.3,141.42,141.29,448
1729756980000,27106,141.3682,141.33,141.33,141.42,141.31,302
1729757040000,13692,141.3717,141.33,141.42,141.42,141.33,249
1729757100000,14059,141.4032,141.41,141.4,141.45,141.35,215
1729757160000,13810,141.3822,141.39,141.35,141.42,141.35,159
1729757220000,10400,141.4705,141.4,141.52,141.56,141.4,206
1729757280000,10449,141.6325,141.53,141.62,141.7,141.53,223
1729757340000,8683,141.6499,141.61,141.63,141.69,141.59,150
1729757400000,7477,141.6544,141.61,141.7,141.7,141.61,147
1729757460000,13231,141.6474,141.7,141.6,141.7,141.56,208
1729757520000,11177,141.5736,141.59,141.59,141.6,141.55,130
1729757580000,26818,141.5565,141.6,141.64,141.67,141.5,191
1729757640000,4874,141.6498,141.62,141.7,141.7,141.58,99
1729757700000,9757,141.6843,141.66,141.7,141.73,141.64,105
1729757760000,7850,141.6998,141.68,141.72,141.72,141.67,125
1729757820000,6647,141.737,141.72,141.76,141.76,141.7,131
1729757880000,1899,141.7473,141.74,141.77,141.77,141.74,71
1729757940000,2868,141.7352,141.75,141.72,141.75,141.71,70
1729758000000,9018,141.7954,141.77,141.83,141.83,141.77,158
1729758060000,7656,141.8562,141.83,141.87,141.87,141.83,122
1729758120000,7246,141.8645,141.87,141.85,141.88,141.85,111
1729758180000,6092,141.8649,141.85,141.88,141.88,141.84,102
1729758240000,6495,141.8468,141.85,141.83,141.87,141.82,124
1729758300000,15624,141.7788,141.82,141.69,141.85,141.67,240
1729758360000,2762,141.7076,141.73,141.7,141.73,141.7,57
1729758420000,5751,141.6621,141.7,141.65,141.7,141.6,116
1729758480000,2477,141.6158,141.61,141.67,141.67,141.6,62
1729758540000,8654,141.6128,141.66,141.57,141.68,141.57,90
1729758600000,4327,141.5989,141.59,141.62,141.62,141.58,55
1729758660000,2062,141.6254,141.62,141.64,141.64,141.62,47
1729758720000,4218,141.6507,141.63,141.67,141.68,141.62,75
1729758780000,8596,141.7262,141.69,141.77,141.77,141.69,82
1729758840000,8217,141.7023,141.73,141.69,141.73,141.69,80
1729758900000,8247,141.6085,141.65,141.59,141.65,141.55,143
1729758960000,6555,141.6056,141.56,141.6,141.64,141.56,62
1729759020000,693,141.6656,141.69,141.69,141.69,141.69,32
1729759080000,1255,141.655,141.64,141.66,141.66,141.64,32
1729759140000,4282,141.6611,141.68,141.6,141.69,141.6,83
1729759200000,5857,141.5942,141.59,141.57,141.6,141.57,71
1729759260000,6012,141.5361,141.56,141.53,141.56,141.51,92
1729759320000,14001,141.494,141.52,141.48,141.52,141.46,169
1729759380000,11099,141.3841,141.47,141.3,141.47,141.3,205
1729759440000,5011,141.3376,141.3,141.4,141.4,141.3,53
1729759500000,3465,141.4492,141.44,141.44,141.46,141.41,64
1729759560000,4476,141.3531,141.43,141.35,141.43,141.33,85
1729759620000,4900,141.2724,141.29,141.25,141.35,141.25,94
1729759680000,14644,141.3245,141.26,141.4,141.5,141.25,164
1729759740000,10534,141.3455,141.38,141.33,141.4,141.29,113
1729759800000,11633,141.239,141.28,141.2,141.28,141.2,184
1729759860000,5826,141.1936,141.22,141.19,141.23,141.16,90
1729759920000,2841,141.1673,141.19,141.13,141.19,141.13,88
1729759980000,9787,141.0983,141.14,141.08,141.17,141.05,219
1729760040000,4707,141.1299,141.05,141.17,141.17,141.05,70
1729760100000,5731,141.1672,141.15,141.17,141.2,141.12,81
1729760160000,10255,141.2818,141.19,141.27,141.35,141.19,102
1729760220000,4207,141.3471,141.28,141.36,141.39,141.28,68
1729760280000,2443,141.375,141.38,141.38,141.38,141.36,59
1729760340000,4097,141.4045,141.4,141.4,141.42,141.4,72
1729760400000,1942,141.4113,141.37,141.4,141.44,141.37,38
1729760460000,4166,141.3917,141.43,141.33,141.43,141.33,93
1729760520000,2126,141.3094,141.35,141.28,141.35,141.28,46
1729760580000,2156,141.3469,141.32,141.35,141.39,141.32,35
1729760640000,2728,141.3136,141.35,141.3,141.36,141.3,32
1729760700000,2387,141.2728,141.29,141.25,141.33,141.25,55
1729760760000,7157,141.2896,141.24,141.34,141.35,141.24,52
1729760820000,6848,141.3259,141.33,141.33,141.35,141.29,103
1729760880000,9422,141.2932,141.33,141.26,141.33,141.21,115
1729760940000,12875,141.2066,141.26,141.14,141.29,141.14,148
1729761000000,19369,141.0608,141.14,140.99,141.2,140.99,354
1729761060000,23135,140.834,140.94,140.75,140.94,140.75,282
1729761120000,9084,140.8252,140.75,140.88,140.89,140.73,97
1729761180000,6291,140.933,140.89,141.06,141.06,140.87,61
1729761240000,2244,141.0695,141.05,141.1,141.1,141.05,50
1729761300000,7099,141.093,141.07,141.13,141.18,141.03,117
1729761360000,3191,141.1777,141.12,141.18,141.24,141.12,57
1729761420000,5576,141.1611,141.2,141.12,141.2,141.12,78
1729761480000,6428,141.0723,141.11,141.1,141.11,141.03,63
1729761540000,6388,141.0797,141.06,141.13,141.13,141.05,84
1729761600000,9663,141.0436,141.09,141.03,141.09,141.03,80
1729761660000,12454,141.0138,141.03,140.96,141.08,140.91,152
1729761720000,15409,140.838,140.97,140.75,140.97,140.75,289
1729761780000,15613,140.772,140.78,140.8,140.83,140.67,185
1729761840000,5068,140.8427,140.85,140.93,140.93,140.77,64
1729761900000,5879,140.8637,140.9,140.83,140.96,140.8,95
1729761960000,9373,140.7277,140.83,140.68,140.83,140.68,125
1729762020000,7068,140.6591,140.68,140.61,140.7,140.61,115
1729762080000,14305,140.6337,140.64,140.55,140.7,140.55,185
1729762140000,18684,140.5402,140.58,140.56,140.63,140.47,260
1729762200000,6056,140.7062,140.59,140.76,140.76,140.59,101
1729762260000,5180,140.7727,140.72,140.81,140.85,140.72,77
1729762320000,7989,140.8766,140.85,140.94,140.94,140.85,111
1729762380000,5050,140.9716,140.92,140.96,140.99,140.92,80
1729762440000,5025,140.901,140.98,140.9,140.98,140.85,64
1729762500000,1998,140.9076,140.91,140.91,140.92,140.9,39
1729762560000,1845,140.906,140.86,140.92,140.93,140.86,40
1729762620000,2708,140.9817,140.94,141.04,141.04,140.94,54
1729762680000,4330,141.0148,141.02,141,141.05,141,66
1729762740000,1191,140.9604,140.95,140.95,140.97,140.95,31
1729762800000,629,140.9614,140.94,140.98,140.98,140.94,27
1729762860000,5099,140.9108,140.95,140.89,140.95,140.89,100
1729762920000,3430,140.9301,140.86,140.99,140.99,140.86,46
1729762980000,2010,141.0241,140.99,141.07,141.07,140.99,37
1729763040000,1186,141.003,141,141,141,141,35
1729763100000,714,140.9517,140.95,140.95,140.95,140.95,13
1729763160000,1525,140.9494,140.94,140.96,140.96,140.93,28
1729763220000,1843,140.9715,140.95,140.96,141,140.94,35
1729763280000,2862,140.96,140.98,140.94,140.99,140.94,54
1729763340000,3636,140.9216,140.94,140.94,140.94,140.9,65
1729763400000,4388,140.9588,140.96,140.94,140.96,140.94,28
1729763460000,2740,140.9447,140.95,140.94,140.96,140.92,46
1729763520000,1699,140.9627,140.97,140.96,140.97,140.96,35
1729763580000,2082,140.9959,140.99,141,141,140.99,61
1729763640000,1446,141.0082,141.02,141,141.02,141,20
1729763700000,2382,140.9361,140.99,140.94,140.99,140.92,49
1729763760000,327,140.944,140.95,140.95,140.95,140.95,29
1729763820000,2047,140.9798,140.96,140.98,141,140.96,29
1729763880000,1544,140.9868,140.98,140.99,141,140.98,35
1729763940000,1432,141.0012,141,141,141,141,17
1729764000000,3873,141.015,141,140.98,141.07,140.96,70
1729764060000,1621,141.0016,141.02,140.98,141.02,140.98,40
1729764120000,485,141.0166,141,141,141,141,16
1729764180000,2130,141.0453,141.01,141.04,141.05,141.01,47
1729764240000,1009,141.0552,141.06,141.05,141.06,141.05,22
1729764300000,2617,141.067,141.04,141.09,141.09,141.01,41
1729764360000,3652,141.1061,141.05,141.13,141.13,141.05,71
1729764420000,3320,141.1492,141.14,141.18,141.18,141.14,42
1729764480000,4297,141.1984,141.19,141.22,141.22,141.18,52
1729764540000,4479,141.1951,141.22,141.15,141.22,141.15,91
1729764600000,2973,141.1183,141.13,141.14,141.14,141.11,58
1729764660000,2030,141.1357,141.14,141.13,141.15,141.12,37
1729764720000,6678,141.0824,141.13,141.04,141.13,141.04,80
1729764780000,4403,141.0666,141.07,141.07,141.07,141.04,34
1729764840000,1035,141.0566,141.08,141.05,141.08,141.05,32
1729764900000,2857,141.059,141.04,141.08,141.08,141.04,47
1729764960000,1183,141.0948,141.08,141.11,141.13,141.08,20
1729765020000,3565,141.209,141.16,141.22,141.24,141.16,59
1729765080000,1852,141.2322,141.24,141.25,141.25,141.2,45
1729765140000,7410,141.2265,141.23,141.26,141.29,141.2,101
1729765200000,4190,141.301,141.29,141.34,141.34,141.29,69
1729765260000,3483,141.3256,141.31,141.33,141.34,141.31,58
1729765320000,5080,141.2974,141.3,141.28,141.34,141.24,71
1729765380000,1548,141.2933,141.28,141.3,141.3,141.28,52
1729765440000,2977,141.2686,141.32,141.25,141.32,141.25,51
1729765500000,1148,141.2622,141.26,141.27,141.28,141.25,26
1729765560000,1614,141.2317,141.24,141.22,141.24,141.22,37
1729765620000,11141,141.3393,141.25,141.37,141.38,141.25,82
1729765680000,1370,141.38,141.39,141.38,141.39,141.38,42
1729765740000,2319,141.3719,141.37,141.37,141.38,141.37,42
1729765800000,1758,141.3708,141.37,141.37,141.38,141.37,51
1729765860000,2377,141.356,141.32,141.35,141.38,141.32,39
1729765920000,3537,141.3652,141.35,141.39,141.39,141.34,56
1729765980000,1819,141.3871,141.4,141.37,141.4,141.37,45
1729766040000,4141,141.3672,141.35,141.38,141.38,141.35,48
1729766100000,2070,141.3692,141.37,141.37,141.37,141.36,34
1729766160000,7752,141.3899,141.4,141.39,141.4,141.38,71
1729766220000,8728,141.3672,141.39,141.35,141.4,141.35,83
1729766280000,3763,141.3267,141.35,141.3,141.35,141.3,63
1729766340000,2766,141.2565,141.26,141.25,141.29,141.25,40
1729766400000,5318,141.2054,141.22,141.21,141.22,141.2,52
1729766460000,1924,141.2624,141.24,141.29,141.29,141.24,31
1729766520000,2979,141.3134,141.29,141.35,141.35,141.29,31
1729766580000,4987,141.2806,141.35,141.25,141.35,141.22,74
1729766640000,1411,141.3067,141.28,141.31,141.33,141.28,27
1729766700000,2421,141.2962,141.3,141.28,141.3,141.28,46
1729766760000,12768,141.2582,141.3,141.24,141.3,141.23,66
1729766820000,3839,141.1808,141.23,141.17,141.23,141.15,93
1729766880000,13412,141.0395,141.16,141,141.18,141,174
1729766940000,22032,140.9584,140.99,140.9,141.02,140.82,299
1729767000000,9052,140.9243,140.9,140.92,140.98,140.87,94
1729767060000,5083,140.9483,140.92,140.98,140.98,140.9,49
1729767120000,4240,140.9669,140.98,140.95,140.99,140.95,58
1729767180000,5061,140.999,140.97,141.09,141.09,140.97,64
1729767240000,18127,141.0286,141.03,141,141.07,141,62
1729767300000,8538,140.9478,140.98,140.98,140.99,140.9,110
1729767360000,1302,140.9847,141.03,140.97,141.03,140.97,38
1729767420000,3890,140.9438,141,140.95,141,140.9,79
1729767480000,6395,140.9164,140.94,140.93,140.94,140.87,74
1729767540000,3942,140.9254,140.94,140.9,140.95,140.9,63
1729767600000,78898,140.985,140.91,141.03,141.06,140.88,652
1729767660000,28883,140.9842,141.04,141.03,141.04,140.9,212
1729767720000,12461,141.0088,141.02,141,141.03,141,92
1729767780000,17409,140.9909,140.98,141,141,140.97,105
1729767840000,11085,141.0017,140.99,141,141.01,140.99,62
1729767900000,19163,141.0328,141.02,141.04,141.08,140.99,155
1729767960000,17918,141.0541,141.03,141.07,141.08,141.03,83
1729768020000,63613,141.1948,141.061,141.21,141.25,141.061,259
1729768080000,26716,141.2431,141.21,141.24,141.26,141.21,120
1729768140000,15944,141.2769,141.25,141.29,141.29,141.25,101
1729768200000,21153,141.3123,141.29,141.33,141.35,141.29,154
1729768260000,15892,141.3057,141.34,141.32,141.34,141.25,133
1729768320000,13170,141.2612,141.32,141.25,141.33,141.22,94
1729768380000,6782,141.2221,141.25,141.2,141.25,141.2,81
1729768440000,9648,141.1992,141.2,141.18,141.22,141.17,93
1729768500000,22121,141.1724,141.17,141.19,141.22,141.16,100
1729768560000,91381,141.1462,141.19,141.08,141.19,141.06,155
1729768620000,8827,141.061,141.11,141.03,141.13,141.03,103
1729768680000,11872,141.0551,141.03,141.05,141.1,141.03,111
1729768740000,3748,141.1124,141.07,141.15,141.15,141.07,57
1729768800000,5981,141.1926,141.18,141.2,141.22,141.18,78
1729768860000,9872,141.2109,141.19,141.22,141.23,141.18,80
1729768920000,9615,141.221,141.23,141.2,141.25,141.19,112
1729768980000,8952,141.1533,141.19,141.13,141.19,141.13,83
1729769040000,4345,141.117,141.11,141.1,141.14,141.1,64
1729769100000,3664,141.1255,141.1,141.12,141.14,141.1,55
1729769160000,4796,141.15,141.14,141.18,141.19,141.14,70
1729769220000,10081,141.1647,141.17,141.11,141.2,141.11,97
1729769280000,5676,141.1313,141.13,141.13,141.15,141.1,74
1729769340000,11430,141.103,141.11,141.08,141.13,141.08,138
1729769400000,4746,141.105,141.08,141.12,141.13,141.08,68
1729769460000,6164,141.0853,141.08,141.1,141.1,141.06,82
1729769520000,4011,141.1276,141.1,141.139,141.14,141.1,54
1729769580000,3246,141.1051,141.14,141.09,141.14,141.09,67
1729769640000,10946,141.0605,141.11,141.02,141.11,141.02,128
1729769700000,20521,140.9988,141.03,140.96,141.04,140.96,220
1729769760000,5821,140.9777,140.96,140.98,141,140.95,69
1729769820000,10689,140.9906,140.97,141,141,140.97,121
1729769880000,7050,141.0101,141,141.07,141.07,141,72
1729769940000,6607,141.0212,141.07,141.01,141.07,141,66
1729770000000,7689,141.0636,141.07,141.05,141.08,141.02,85
1729770060000,5989,141.0626,141.049,141.07,141.07,141.049,59
1729770120000,13587,141.1025,141.04,141.11,141.14,141.04,113
1729770180000,5200,141.1184,141.12,141.11,141.14,141.1,61
1729770240000,19850,141.1682,141.13,141.2,141.2,141.13,165
1729770300000,11401,141.1907,141.2,141.16,141.2,141.16,98
1729770360000,9934,141.1912,141.18,141.19,141.2,141.17,92
1729770420000,8606,141.191,141.19,141.18,141.2,141.16,97
1729770480000,9135,141.1965,141.2,141.21,141.23,141.16,98
1729770540000,6194,141.2026,141.2,141.219,141.22,141.2,55
1729770600000,26365,141.2731,141.22,141.31,141.32,141.22,227
1729770660000,9434,141.3218,141.32,141.32,141.34,141.301,78
1729770720000,7633,141.3223,141.32,141.32,141.33,141.32,89
1729770780000,7223,141.321,141.32,141.33,141.33,141.32,88
