time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729679340000,263,219.5005,219.5,219.5,219.5,219.5,3
1729679640000,813,218.7227,219.5,217.9,219.5,217.9,35
1729681800000,420,220.2028,220.26,220.26,220.26,220.26,9
1729684800000,1013,219.8362,220.26,219.76,220.26,219.6213,33
1729685460000,116,219.76,219.76,219.76,219.76,219.76,1
1729685880000,501,220.0004,220,220,220,220,2
1729686780000,1146,219.9918,220.02,220.02,220.02,220.02,8
1729687860000,338,219.4509,219.5,219.5,219.5,219.5,7
1729688700000,516,219.0116,219.01,219.01,219.01,219.01,4
1729689660000,676,217.7877,217.34,217.34,217.34,217.34,40
1729690080000,257,217.4627,217.4576,217.4576,217.4576,217.4576,4
1729690140000,191,217.4652,217.47,217.47,217.47,217.47,3
1729690200000,59920,217.4255,217.53,217.39,217.99,216.73,908
1729690260000,12195,217.5808,217.62,217.6,217.79,217.25,232
1729690320000,26183,217.5504,217.77,217.89,218,217.16,483
1729690380000,20797,217.9253,217.805,218,218.1,217.72,371
1729690440000,19069,217.8757,218.02,218.03,218.11,217.62,320
1729690500000,15583,217.902,218.04,217.895,218.05,217.66,328
1729690560000,10972,217.9101,217.79,217.96,218.03,217.71,239
1729690620000,10108,218.0755,217.945,218.19,218.19,217.945,183
1729690680000,22041,218.1418,218.195,218,218.27,217.93,411
1729690740000,40923,218.1144,217.97,218.71,218.71,217.97,425
1729690800000,8898,218.5834,218.54,218.76,218.78,218.47,191
1729690860000,6023,218.7706,218.74,218.83,218.86,218.72,148
1729690920000,8375,218.9081,218.82,218.93,219.02,218.79,168
1729690980000,19796,218.9222,218.96,219.08,219.08,218.79,299
1729691040000,12950,218.909,219.0575,219.015,219.0575,218.73,226
1729691100000,7909,218.9782,219.01,218.94,219.01,218.93,123
1729691160000,7356,218.91,219,218.93,219,218.78,141
1729691220000,13264,218.9845,218.92,219.05,219.05,218.91,262
1729691280000,16654,219.0069,219.02,218.99,219.0925,218.91,239
1729691340000,20128,219.0266,219.045,218.99,219.1275,218.95,310
1729691400000,10849,218.8536,218.975,218.75,218.975,218.75,199
1729691460000,3751,218.8396,218.785,218.885,218.89,218.75,82
1729691520000,11649,219.0561,218.91,219.2094,219.2094,218.91,214
1729691580000,14862,219.221,219.13,219.245,219.315,219.12,194
1729691640000,8076,219.3251,219.305,219.395,219.395,219.26,150
1729691700000,14216,219.256,219.36,219.22,219.37,219.135,267
1729691760000,11889,219.1657,219.23,219.02,219.26,218.99,224
1729691820000,14839,219.0434,219.01,218.98,219.14,218.94,303
1729691880000,9447,219.035,219.03,219.1175,219.12,218.985,137
1729691940000,14932,219.1948,219.08,219.21,219.3,219.08,315
1729692000000,20383,219.2813,219.205,219.395,219.42,219.14,399
1729692060000,9157,219.5913,219.48,219.78,219.78,219.46,218
1729692120000,33649,219.5169,219.8399,219.33,219.8399,219.21,549
1729692180000,21514,219.393,219.3,219.535,219.5499,219.3,302
1729692240000,11479,219.5346,219.55,219.43,219.6,219.43,222
1729692300000,8437,219.5656,219.3931,219.69,219.69,219.3931,169
1729692360000,11042,219.7732,219.7092,219.89,219.9,219.7,210
1729692420000,10911,219.9319,219.895,219.96,220.04,219.83,252
1729692480000,5128,219.9223,219.941,219.98,219.98,219.89,139
1729692540000,2398,220.0081,220.0548,220,220.0548,220,76
1729692600000,5146,219.9757,220,219.99,220.04,219.98,120
1729692660000,4329,219.8575,219.94,219.73,219.94,219.73,118
1729692720000,5795,219.7188,219.73,219.735,219.74,219.69,134
1729692780000,3166,219.6778,219.72,219.61,219.75,219.6,119
1729692840000,5984,219.7145,219.72,219.73,219.75,219.655,121
1729692900000,5962,219.7172,219.67,219.69,219.77,219.67,152
1729692960000,4498,219.4436,219.56,219.645,219.645,219.5,115
1729693020000,4829,219.594,219.6,219.63,219.63,219.55,127
1729693080000,4060,219.6484,219.63,219.62,219.67,219.62,121
1729693140000,7193,219.5778,219.62,219.535,219.65,219.4901,156
1729693200000,7503,219.5345,219.5842,219.59,219.59,219.48,157
1729693260000,7588,219.5656,219.605,219.565,219.605,219.53,162
1729693320000,7035,219.4757,219.54,219.39,219.54,219.39,138
1729693380000,6572,219.4346,219.435,219.44,219.47,219.39,174
1729693440000,9217,219.3641,219.38,219.39,219.4,219.29,157
1729693500000,4550,219.3794,219.375,219.405,219.405,219.35,84
1729693560000,8211,219.5087,219.4374,219.62,219.63,219.4,187
1729693620000,4491,219.5795,219.58,219.57,219.6175,219.56,107
1729693680000,20038,219.5973,219.6299,219.615,219.65,219.55,213
1729693740000,4936,219.703,219.625,219.76,219.8,219.625,122
1729693800000,3521,219.7849,219.76,219.915,219.92,219.7,100
1729693860000,7182,219.9151,219.89,219.945,219.945,219.89,167
1729693920000,3091,220.0156,219.945,220.065,220.065,219.945,76
1729693980000,6172,220.0989,220.065,220.1763,220.185,220.03,138
1729694040000,2736,220.1905,220.185,220.3,220.3276,220.185,67
1729694100000,7503,220.2274,220.305,220.265,220.305,220.18,143
1729694160000,706,220.2016,220.265,220.23,220.265,220.23,30
1729694220000,7685,220.178,220.27,220.135,220.27,220.13,138
1729694280000,6645,220.0324,220.1,220.015,220.1,219.98,133
1729694340000,5616,220.0329,220.015,220.025,220.07,220.005,119
1729694400000,6597,219.9974,220.025,219.965,220.03,219.96,149
1729694460000,4727,219.9749,219.965,219.96,219.995,219.94,116
1729694520000,8792,220.0416,219.96,220.04,220.14,219.94,188
1729694580000,5336,220.0326,220.04,220.0285,220.08,219.99,119
1729694640000,5181,220.0683,220.035,220.17,220.17,220.01,103
1729694700000,1895,220.1589,220.17,220.185,220.185,220.17,64
1729694760000,4279,220.1784,220.185,220.19,220.22,220.16,90
1729694820000,7406,220.2855,220.2,220.405,220.41,220.18,167
1729694880000,11556,220.3344,220.405,220.35,220.41,220.29,193
1729694940000,3177,220.3294,220.36,220.345,220.36,220.3097,73
1729695000000,6101,220.4289,220.345,220.37,220.525,220.3442,172
1729695060000,6036,220.2513,220.37,220.125,220.37,220.125,153
1729695120000,1963,220.1661,220.08,220.15,220.18,220.08,37
1729695180000,5477,220.1284,220.15,220.08,220.15,220.06,106
1729695240000,28570,220.003,220.08,220.11,220.11,219.91,244
1729695300000,4456,220.0733,220.115,220.01,220.145,219.9955,106
1729695360000,7316,220.1672,220.04,220.18,220.23,220.03,233
1729695420000,10801,220.2276,220.225,220.145,220.3,220.14,206
1729695480000,6034,220.1273,220.165,220.08,220.19,220.08,124
1729695540000,10146,220.0606,220.11,219.99,220.16,219.96,211
1729695600000,10341,220.0216,219.96,220.015,220.04,219.96,233
1729695660000,20117,219.9746,219.98,219.9,220.01,219.89,298
1729695720000,16470,220.0142,219.87,220.21,220.21,219.85,219
1729695780000,4193,220.223,220.26,220.23,220.2835,220.22,87
1729695840000,3416,220.2946,220.25,220.43,220.43,220.24,90
1729695900000,5009,220.3162,220.38,220.29,220.38,220.27,149
1729695960000,6366,220.3832,220.34,220.38,220.46,220.34,161
1729696020000,3930,220.3911,220.39,220.44,220.44,220.37,87
1729696080000,2596,220.4433,220.48,220.45,220.52,220.43,75
1729696140000,4326,220.4216,220.49,220.42,220.49,220.4,102
1729696200000,6074,220.3299,220.41,220.34,220.415,220.27,130
1729696260000,4112,220.3528,220.3,220.36,220.39,220.3,96
1729696320000,8970,220.3268,220.36,220.32,220.395,220.28,164
1729696380000,23045,220.1211,220.29,219.98,220.29,219.89,295
1729696440000,9654,219.985,219.98,220.09,220.09,219.93,218
1729696500000,10778,220.0632,220.09,220.135,220.135,219.97,195
1729696560000,2649,220.1764,220.14,220.23,220.23,220.14,63
1729696620000,1924,220.2292,220.23,220.29,220.29,220.23,85
1729696680000,4754,220.3753,220.3875,220.375,220.42,220.35,103
1729696740000,5521,220.3755,220.38,220.38,220.44,220.33,113
1729696800000,2688,220.4082,220.34,220.5,220.5,220.34,87
1729696860000,2960,220.5442,220.559,220.69,220.7,220.52,80
1729696920000,2930,220.6361,220.7,220.76,220.78,220.7,97
1729696980000,16753,220.7867,220.83,220.73,220.84,220.73,222
1729697040000,7892,220.6721,220.71,220.559268,220.74,220.559268,150
1729697100000,2059,220.5697,220.57,220.58,220.58,220.55,69
1729697160000,5660,220.649,220.66,220.65,220.7,220.61,121
1729697220000,5939,220.6177,220.65,220.615,220.67,220.58,112
1729697280000,8528,220.576,220.63,220.535,220.63,220.51,169
1729697340000,6198,220.637,220.57,220.665,220.68,220.57,133
1729697400000,21590,220.6815,220.7,220.61,220.73,220.61,402
1729697460000,9436,220.6813,220.61,220.76,220.8,220.6,192
1729697520000,11010,220.7162,220.76,220.65,220.78,220.65,184
1729697580000,3603,220.6335,220.61,220.64,220.65,220.61,138
1729697640000,3662,220.6435,220.69,220.61,220.69,220.61,104
1729697700000,3676,220.5717,220.605,220.6,220.61,220.48,120
1729697760000,1804,220.5578,220.515,220.585,220.595,220.51,85
1729697820000,3816,220.5517,220.555,220.58,220.58,220.53,119
1729697880000,2450,220.5778,220.62,220.53,220.62,220.53,76
1729697940000,3091,220.553,220.53,220.54,220.56,220.53,113
1729698000000,2292,220.6057,220.57,220.59,220.6,220.57,62
1729698060000,4079,220.6874,220.64,220.72,220.76,220.64,107
1729698120000,9016,220.6865,220.7225,220.745,220.77,220.607,215
1729698180000,2885,220.77,220.76,220.8,220.8,220.74,88
1729698240000,2860,220.7633,220.795,220.76,220.795,220.76,90
1729698300000,6832,220.7939,220.77,220.79,220.82,220.77,160
1729698360000,4204,220.7581,220.79,220.73,220.795,220.73,115
1729698420000,4309,220.7125,220.7,220.735,220.74,220.685,105
1729698480000,4914,220.7758,220.74,220.7897,220.81,220.74,133
1729698540000,2665,220.7852,220.78,220.77,220.8,220.77,91
1729698600000,6366,220.7357,220.79,220.68,220.79,220.68,128
1729698660000,3106,220.6711,220.685,220.67,220.685,220.65,86
1729698720000,5993,220.7184,220.65,220.86,220.86,220.635,161
1729698780000,2766,220.9066,220.88,220.9375,220.94,220.88,84
1729698840000,4519,221.0276,220.935,221.125,221.125,220.935,121
1729698900000,5951,221.1149,221.14,221.16,221.16,221.1,170
1729698960000,12684,221.2893,221.3,221.26,221.39,221.24,299
1729699020000,6383,221.2656,221.27,221.24,221.3,221.24,140
1729699080000,8101,221.281,221.23,221.3,221.32,221.23,153
1729699140000,7849,221.3168,221.32,221.32,221.3895,221.28,194
1729699200000,6142,221.2946,221.32,221.29,221.32,221.2789,139
1729699260000,7725,221.2926,221.28,221.3375,221.35,221.27,188
1729699320000,10678,221.2945,221.36,221.15,221.39,221.15,241
1729699380000,8595,221.1617,221.15,221.22,221.22,221.13,206
1729699440000,5952,221.2171,221.2,221.21,221.28,221.18,128
1729699500000,2903,221.2337,221.23,221.23,221.25,221.215,94
1729699560000,3541,221.1786,221.215,221.14,221.215,221.14,94
1729699620000,6982,221.153,221.145,221.14,221.18,221.11,198
1729699680000,60453,221.2654,221.165,221.29,221.29,221.16,304
1729699740000,9070,221.3144,221.295,221.395,221.41,221.27,176
1729699800000,9852,221.3505,221.39,221.26,221.395,221.26,207
1729699860000,3804,221.2279,221.26,221.21,221.27,221.185,93
1729699920000,1899,221.2473,221.23,221.235,221.25,221.23,60
1729699980000,3473,221.1785,221.21,221.175,221.21,221.15,108
1729700040000,5045,221.1609,221.16,221.155,221.17,221.15,142
1729700100000,3224,221.1644,221.14,221.21,221.21,221.12,111
1729700160000,36272,221.2411,221.235,221.33,221.335,221.235,71
1729700220000,3325,221.4339,221.34,221.57,221.57,221.34,132
1729700280000,2665,221.6287,221.6,221.635,221.65,221.6,112
1729700340000,8399,221.6145,221.63,221.625,221.65,221.58,153
1729700400000,4403,221.7275,221.64,221.76,221.8098,221.61,108
1729700460000,4171,221.7693,221.8099,221.77,221.82,221.73,114
1729700520000,3620,221.7414,221.765,221.78,221.8,221.745,90
1729700580000,6507,221.7332,221.74,221.71,221.82,221.71,163
1729700640000,6095,221.6231,221.705,221.6,221.705,221.59,146
1729700700000,6010,221.6029,221.595,221.62,221.625,221.55,146
1729700760000,2715,221.5348,221.55,221.51,221.55,221.46,96
1729700820000,4854,221.5503,221.51,221.56,221.575,221.49,134
1729700880000,3952,221.4931,221.525,221.41,221.535,221.41,132
1729700940000,4870,221.4005,221.38,221.4263,221.4263,221.33,132
1729701000000,2561,221.3931,221.41,221.34,221.415,221.34,95
1729701060000,6049,221.2286,221.3,221.2,221.3,221.15,162
1729701120000,4399,221.2221,221.22,221.15,221.24,221.15,121
1729701180000,4461,221.1007,221.14,221.07,221.16,221.02,133
1729701240000,3885,221.1569,221.07,221.182,221.19,221.07,122
1729701300000,2959,221.1623,221.21,221.14,221.21,221.13,106
1729701360000,3104,221.0935,221.13,221.0401,221.13,221.0401,68
1729701420000,4627,221.0921,221.01,221.11,221.12,221.01,134
1729701480000,1611,221.1094,221.12,221.1,221.13,221.09,68
1729701540000,1221,221.0891,221.08,221.0718,221.095,221.0718,45
1729701600000,3935,221.103,221.116,221.14,221.14,221.085,138
1729701660000,5008,221.1523,221.14,221.18,221.21,221.12,151
1729701720000,5477,221.1978,221.2381,221.195,221.2381,221.17,113
1729701780000,4442,221.2182,221.205,221.24,221.265,221.19,130
1729701840000,2933,221.1664,221.22,221.05,221.23,221.05,93
1729701900000,8458,221.1052,221.023,221.09,221.14,221.023,140
1729701960000,2050,221.056,221.05,221.04,221.0633,221.025,74
1729702020000,7949,221.0982,221.085,221.11,221.13,221.07,171
1729702080000,3666,221.1128,221.105,221.16,221.16,221.09,120
1729702140000,5831,221.1634,221.197,221.15,221.21,221.12,138
1729702200000,4928,221.1086,221.155,221.095,221.17,221.08,151
1729702260000,6947,221.0701,221.07,221.03,221.08,221.03,177
1729702320000,2492,221.0388,221.05,221.02081,221.05,221.02,63
1729702380000,8269,221.0143,221.03,221,221.035,220.98,184
1729702440000,10544,221.0408,221,221.115,221.14,220.97,310
1729702500000,3724,221.0842,221.14,221.1,221.14,221.04,96
1729702620000,5736,221.052,221.05,221.06,221.1,221.01,152
1729702680000,10303,221.0971,221.06,221.08,221.14,221.06,181
1729702740000,1753,221.0606,221.07,221.05,221.07,221.05,90
1729702800000,3802,221.0468,221.045,221.05,221.07,221.03,136
1729702860000,8319,221.0369,221.04,221.04,221.1,220.98,209
1729702920000,5836,221.0047,221.04,220.995,221.04,220.98,122
1729702980000,5143,221.0544,221.01,221.075,221.12,221,146
1729703040000,6737,221.0967,221.0899,221.1,221.13,221.065,132
1729703100000,9888,221.162,221.12,221.22,221.242084,221.0901,205
1729703160000,5937,221.1955,221.28,221.14,221.28,221.13,138
1729703220000,2873,221.2024,221.15,221.2501,221.27,221.13,85
1729703280000,5738,221.3403,221.3,221.36,221.41,221.3,136
1729703340000,5685,221.3344,221.37,221.3,221.4,221.3,150
1729703400000,3450,221.2903,221.3683,221.2304,221.3683,221.2304,123
1729703460000,3665,221.1901,221.23,221.17,221.24,221.13,112
1729703520000,4200,221.1476,221.18,221.075,221.21,221.07,132
1729703580000,16326,220.9927,221.05,220.985,221.05,220.93,137
1729703640000,13875,220.8286,220.99,220.67,221.02,220.63,301
1729703700000,15611,220.7246,220.63,220.65,220.74,220.6,223
1729703760000,10961,220.7003,220.655,220.64,220.77,220.63,189
1729703820000,6400,220.6929,220.645,220.7,220.76,220.62,133
1729703880000,4915,220.7941,220.77,220.85,220.8899,220.765,100
1729703940000,3751,220.8587,220.82,220.89,220.9334,220.82,94
1729704000000,5155,220.9154,220.94,220.885,220.96,220.885,123
1729704060000,3992,220.8386,220.86,220.78,220.89,220.78,81
1729704120000,6353,220.8174,220.75,220.83,220.85,220.75,150
1729704180000,4223,220.7894,220.82,220.73,220.83,220.73,98
1729704240000,5426,220.682,220.73,220.56,220.735,220.56,143
1729704300000,3482,220.5908,220.56,220.59,220.59,220.54,82
1729704360000,6759,220.6607,220.59,220.8,220.8,220.59,167
1729704420000,4276,220.8037,220.81,220.8,220.8399,220.79,121
1729704480000,4278,220.8699,220.84,221.0096,221.0096,220.82,129
1729704540000,5128,220.9899,220.95,220.94,221.05,220.94,119
1729704600000,5033,220.9143,220.93,220.85,220.97,220.85,111
1729704660000,4331,220.9346,220.875,220.99,220.99,220.8717,113
1729704720000,5020,221.0321,221.04,221.06,221.115,221,135
1729704780000,3046,221.0467,221.08,221.045,221.1,221.03,88
1729704840000,2098,221.0325,221.04,221.045,221.06,221.02,54
1729704900000,22708,220.7617,221.045,221.125,221.16,221.01,177
1729704960000,5402,221.1081,221.125,221.18,221.18,221.05,156
1729705020000,4049,221.2055,221.19,221.26,221.3,221.185,112
1729705080000,4315,221.2561,221.28,221.24,221.3,221.24,130
1729705140000,6515,221.245,221.2,221.26,221.27,221.19,127
1729705200000,4710,221.2758,221.26,221.305,221.32,221.26,134
1729705260000,4086,221.2912,221.26,221.295,221.33,221.26,112
1729705320000,4470,221.2415,221.26,221.225,221.265,221.22,120
1729705380000,3965,221.2426,221.21,221.27,221.27,221.21,132
1729705440000,4276,221.2445,221.24,221.21,221.28,221.21,138
1729705500000,5026,221.2813,221.2117,221.29,221.34,221.21,147
1729705560000,11752,220.2322,221.33,221.33,221.36,221.32,95
1729705620000,3471,221.3702,221.32,221.43,221.44,221.32,117
1729705680000,1013,221.3879,221.43,221.425,221.43,221.415,52
1729705740000,8273,221.3516,221.415,221.31,221.415,221.31,173
1729705800000,2897,221.3077,221.3,221.32,221.33,221.29,92
1729705860000,7207,221.3304,221.34,221.305,221.36,221.29,165
1729705920000,6200,221.2773,221.3,221.24,221.31,221.24,176
1729705980000,2762,221.1885,221.18,221.11,221.18,221.11,94
1729706040000,4274,221.1619,221.145,221.16,221.18,221.12,116
1729706100000,4448,221.1318,221.13,221.12,221.14,221.075,137
1729706160000,6395,221.1421,221.13,221.0975,221.19,221.095,167
1729706220000,1905,221.1091,221.1,221.1,221.13,221.1,64
1729706280000,62985,221.1447,221.12,221.12,221.17,221.09,139
1729706340000,5792,221.1721,221.15,221.2,221.22,221.13,167
1729706400000,4076,221.183,221.22,221.14,221.22,221.14,117
1729706460000,4207,221.1311,221.13,221.075,221.165,221.06,112
1729706520000,8153,221.0193,221.05,221.05,221.05,220.97,200
1729706580000,4461,221.0095,221.03,221.03,221.03,220.98,105
1729706640000,4973,221.0439,221.02,221.05,221.06,221.005,153
1729706700000,7909,220.9943,221.055,220.97,221.055,220.95,158
1729706760000,6065,221.0337,220.99,221.04,221.09,220.99,166
1729706820000,4388,221.0185,221.03,221.04,221.04,220.99,103
1729706880000,5883,221.0077,221.02,221.03,221.03,220.9701,148
1729706940000,5549,221.0777,221.05,221.15,221.16,221.04,125
1729707000000,6336,221.0953,221.135,221.1231,221.135,221.05,143
1729707060000,4826,221.0957,221.11,221.07,221.12,221.02,139
1729707120000,5988,220.9996,221.05,220.965,221.05,220.95,121
1729707180000,3203,221.0098,220.95,221.0267,221.03,220.95,122
1729707240000,2537,221.0257,221.03,221.01,221.03,221.01,69
1729707300000,9371,221.0585,221.04,221.03,221.12,220.99,219
1729707360000,7763,221.053,221.05,221.115,221.12,221.02,190
1729707420000,2645,221.0663,221.14,221.035,221.14,221.03,92
1729707480000,3790,221.0372,221.02,221.07,221.07,221.02,104
1729707540000,6701,221.0931,221.07,221.135,221.1468,221.07,180
1729707600000,3061,221.0989,221.135,221.08,221.135,221.08,106
1729707660000,7346,221.0573,221.06,221,221.11,220.99,166
1729707720000,7452,221.0062,220.98,221.03,221.03,220.98,162
1729707780000,5004,221.1169,221.06,221.14,221.14,221.06,134
1729707840000,3474,221.1187,221.13,221.14,221.1557,221.1,97
1729707900000,2956,221.1375,221.145,221.145,221.17,221.13,75
