time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729756800000,210,68.2855,68.29,68.29,68.29,68.29,19
1729756860000,1131,68.2049,68.19,68.2,68.34,68.15,43
1729757040000,399,68.1232,68.15,68.07,68.15,68.07,23
1729757580000,156,68.1215,68.14,68.14,68.14,68.14,15
1729757940000,221,68.14,68.14,68.14,68.14,68.14,5
1729758180000,522,68.1494,68.15,68.15,68.15,68.15,14
1729759320000,332,68.15,68.15,68.15,68.15,68.15,5
1729760220000,196,68.19,68.19,68.19,68.19,68.19,19
1729762080000,420,68.2552,68.27,68.27,68.27,68.27,11
1729762140000,368,68.2141,68.22,68.2,68.22,68.2,10
1729762200000,190,68.2003,68.2,68.2,68.2,68.2,6
1729762800000,648,68.2478,68.25,68.25,68.25,68.25,7
1729762860000,330,68.25,68.25,68.25,68.25,68.25,4
1729764960000,1532,68.2084,68.22,68.2,68.22,68.2,43
1729767720000,2046,68.1933,68.22,68.21,68.22,68.2,203
1729767780000,377,68.1805,68.18,68.18,68.18,68.18,15
1729767840000,438,68.1192,68.11,68.11,68.11,68.11,14
1729768260000,271,68.1103,68.11,68.11,68.11,68.11,19
1729768320000,698,68.1086,68.11,68.11,68.11,68.11,33
1729768800000,511,68.08,68.08,68.08,68.08,68.08,9
1729769040000,408,68.1076,68.11,68.11,68.11,68.11,7
1729769220000,586,68.0801,68.08,68.08,68.08,68.08,20
1729769640000,515,68.0803,68.08,68.08,68.08,68.08,10
1729769700000,422,68.0807,68.08,68.08,68.08,68.08,24
1729769880000,150,68.1008,68.1,68.1,68.1,68.1,4
1729770060000,355,68.0935,68.1,68.09,68.1,68.09,10
1729770120000,747,68.0805,68.08,68.08,68.08,68.08,18
1729770840000,169,68.03,68.03,68.03,68.03,68.03,5
1729770960000,438,68.03,68.03,68.03,68.03,68.03,18
1729771140000,511,68.0554,68.05,68.07,68.07,68.05,8
1729771200000,10040,68.1479,68.1383,68.0348,68.26,68.0348,567
1729771320000,301,68.0313,68.03,68.03,68.03,68.03,26
1729771440000,4048,67.9775,68.01,67.9,68.01,67.9,283
1729771620000,390,67.9245,67.92,67.92,67.92,67.92,18
1729771860000,255,67.9671,67.96,67.96,67.96,67.96,20
1729771920000,1022,68.0192,68.02,68.04,68.04,68.02,90
1729772040000,217,68.0032,68,68,68,68,11
1729772340000,397,67.9915,67.99,67.99,67.99,67.99,26
1729772700000,387,68.0076,68,68,68,68,30
1729772760000,455,68.006,68,68,68,68,18
1729772820000,1854,68.0395,68.04,68.04,68.04,68.04,24
1729772880000,1845,68.0537,68.04,68.07,68.07,68.04,19
1729772940000,633,68.1061,68.1,68.11,68.11,68.1,25
1729773000000,305,68.131,68.1441,68.1441,68.1441,68.1441,12
1729773420000,464,68.0884,68.09,68.09,68.09,68.09,16
1729773600000,168,68.0439,68.04,68.04,68.04,68.04,8
1729773780000,476,68.0139,68.0028,68.0028,68.0028,68.0028,10
1729773900000,1014,68.0798,68.07,68.09,68.09,68.07,19
1729774080000,459,68.0064,68.01,68,68.01,68,31
1729774140000,579,68.0038,68.01,68.01,68.01,68.01,61
1729774440000,154,68.0106,68,68,68,68,14
1729774500000,179,67.9926,67.99,67.99,67.99,67.99,17
1729774560000,1205,67.9943,67.99,67.99,67.99,67.99,48
1729774740000,1282,67.954,67.95,67.95,67.95,67.95,54
1729775100000,294,68.0088,68,68,68,68,22
1729775460000,415,68.0143,68.02,68.01,68.02,68.01,15
1729775520000,924,67.9684,67.97,67.96,67.97,67.95,44
1729775760000,1119,67.9952,68.01,67.95,68.01,67.95,13
1729775820000,337,67.9311,67.93,67.93,67.93,67.93,27
1729775880000,333,67.9176,67.9,67.9,67.9,67.9,22
1729775940000,642,68.0015,68.0185,68.0185,68.0185,68.0185,21
