time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729670400000,2031,426.7722,426.44,426.52,426.99,426.44,106
1729670640000,878,427.03,427,427,427,427,95
1729670700000,343,427.2035,427.28,427.28,427.28,427.28,17
1729670760000,505,427.1226,427.13,427.15,427.15,427.13,13
1729671120000,479,427.7725,427.81,427.81,427.81,427.81,21
1729671240000,386,428.0449,428.08,428.08,428.08,428.08,22
1729671360000,1810,428.1078,428.14,428.35,428.35,428,44
1729671600000,1196,427.9817,428.02,428,428.02,428,55
1729671720000,687,427.7425,427.61,427.61,427.61,427.61,42
1729673040000,342,427.1972,427.08,427.08,427.08,427.08,31
1729673100000,1746,427.5164,427.37,427.6,427.6,427.37,43
1729673580000,140,427.3591,427.34,427.34,427.34,427.34,6
1729674540000,332,428.226,428.26,428.26,428.26,428.26,17
1729674840000,1542,427.7928,427.8,427.75,427.8,427.75,25
1729674900000,2573,427.4567,427.78,427.32,427.78,427.32,73
1729674960000,208,427.7697,427.78,427.78,427.78,427.78,10
1729675140000,531,427.8023,427.8,427.8,427.8,427.8,13
1729675440000,351,427.7239,427.69,427.69,427.69,427.69,11
1729675860000,307,427.7143,427.69,427.69,427.69,427.69,11
1729676580000,801,427.8014,427.85,427.71,427.85,427.71,19
1729677180000,270,427.7482,427.75,427.75,427.75,427.75,12
1729677300000,310,427.7478,427.75,427.75,427.75,427.75,8
1729677600000,462,427.5333,427.5,427.5,427.5,427.5,28
1729677660000,418,427.2732,427.32,427.32,427.32,427.32,21
1729677720000,724,426.8865,426.86,426.86,426.86,426.86,77
1729677780000,2865,426.5286,426.7,426.5,426.7,426.45,61
1729678260000,428,426.6199,426.6,426.6,426.6,426.6,12
1729678560000,702,426.5065,426.52,426.5,426.52,426.5,21
1729679400000,306,426.6693,426.69,426.69,426.69,426.69,17
1729679460000,2668,426.9893,426.91,427.17,427.17,426.91,36
1729680060000,2194,427.3712,427.12,427.96,427.96,427.09,75
1729680180000,757,427.9887,427.92,428,428,427.92,26
1729680300000,1824,428.072,428,428.26,428.26,428,48
1729680360000,800,428.4978,428.48,428.49,428.49,428.48,39
1729680420000,682,428.5011,428.5,428.5,428.5,428.5,15
1729680660000,485,428.1553,428.1,428.1,428.1,428.1,11
1729680720000,379,428.08,428.07,428.07,428.07,428.07,7
1729680780000,140,428.24,428.24,428.24,428.24,428.24,2
1729680840000,316,428.0963,428.09,428.09,428.09,428.09,8
1729680960000,1022,428.0904,428.09,428.09,428.09,428.09,9
1729681080000,540,428.0919,428.08,428.08,428.08,428.08,17
1729681200000,2344,428.0608,428.22,428.05,428.22,428,56
1729681260000,379,428.1473,428.15,428.15,428.15,428.15,14
1729681320000,325,428.1499,428.15,428.15,428.15,428.15,7
1729681380000,865,428.1577,428.15,428.15,428.16,428.15,16
1729681440000,363,428.2317,428.15,428.28,428.28,428.15,10
1729681560000,299,428.3467,428.36,428.36,428.36,428.36,11
1729681620000,115,428.3757,428.38,428.38,428.38,428.38,3
1729681860000,1650,428.4907,428.35,428.6,428.6,428.35,47
1729681920000,2443,428.8376,428.83,428.98,428.98,428.5,51
1729682460000,189,428.7389,428.77,428.77,428.77,428.77,11
1729682700000,2992,428.5207,428.5,428.6,428.6,428.5,90
1729682760000,501,428.5389,428.59,428.5,428.59,428.5,13
1729682820000,368,428.5784,428.68,428.68,428.68,428.68,12
1729683000000,1684,428.7122,428.68,428.79,428.79,428.54,45
1729683060000,2243,428.8505,428.88,428.85,428.88,428.85,57
1729683300000,639,428.7214,428.7,428.8,428.8,428.7,11
1729683360000,2152,429.0628,428.87,429.19,429.19,428.87,76
1729683420000,377,429.1376,429.32,429.32,429.32,429.32,19
1729683540000,1195,429.3581,429.45,429.47,429.47,429.45,42
1729683600000,541,429.4823,429.4,429.4,429.4,429.4,42
1729683720000,334,429.5268,429.5,429.5,429.5,429.5,13
1729683780000,747,429.6153,429.62,429.62,429.62,429.62,19
1729683900000,2343,429.5538,429.7,429.5,429.7,429.5,44
1729683960000,1121,429.5125,429.48,429.63,429.63,429.48,45
1729684020000,1476,429.6503,429.62,429.62,429.68,429.62,33
1729684080000,321,429.6536,429.63,429.63,429.63,429.63,16
1729684200000,829,429.6047,429.54,429.54,429.54,429.54,43
1729684380000,1336,429.7709,429.78,429.78,429.78,429.78,47
1729684440000,596,429.7066,429.7,429.75,429.75,429.7,25
1729684500000,734,429.6635,429.63,429.62,429.63,429.62,21
1729684680000,1259,429.6889,429.7,429.67,429.7,429.67,28
1729684740000,1483,429.5041,429.52,429.5,429.53,429.48,41
1729684800000,33239,429.3205,428.37,430.34,430.34,426.38,1114
1729684860000,802,429.1033,426.83,430.123,430.14,426.83,156
1729684920000,3797,430.1413,429.9,430.3,430.34,429.9,190
1729684980000,832,430.3156,430.36,430.34,430.36,430.33,30
1729685040000,3157,430.3911,430.25,430.5,430.5,430.2,119
1729685100000,8783,430.6496,430.68,430.83,430.83,430.5,165
1729685160000,3830,430.4704,430.7,430.3,430.7,430.26,74
1729685220000,3056,430.4641,430.49,430.5,430.5,430.3,70
1729685280000,4310,430.8956,430.8,430.98,431,430.613,120
1729685340000,4682,430.6144,430.8,430.47,430.8,430.47,81
1729685400000,960,430.7559,430.8,430.8,430.8,430.8,51
1729685460000,2446,430.638,430.62,430.69,430.69,430.47,35
1729685520000,1525,430.4327,430.6,430.4,430.6,430.4,62
1729685580000,2032,430.1114,430.2,430.11,430.2,430.0036,53
1729685640000,1220,430.1515,430,430.2,430.25,430,41
1729685760000,2514,430.4602,430.24,430.6,430.6,430.24,71
1729685820000,2854,430.8343,430.81,430.9479,430.9479,430.8,85
1729685880000,7217,431.0301,430.98,431.231,431.244,430.98,202
1729685940000,3595,431.1528,431.237,431.2,431.26,430.9822,104
1729686000000,1047,431.1491,431.24,431.24,431.24,431.24,62
1729686060000,2998,430.9778,431.02,431.1,431.1,430.82,123
1729686120000,2630,431.0449,431.1,431.18,431.18,431,51
1729686180000,1611,431.2118,431.19,431.3,431.3,431.15,61
1729686240000,2542,431.2697,431.21,431.3,431.3,431.21,75
1729686300000,1497,431.3698,431.4,431.34,431.402,431.26,53
1729686360000,1710,431.2832,431.41,431.23,431.41,431.23,81
1729686420000,2280,430.9857,431,431,431,430.7326,77
1729686480000,511,431.0571,431.28,431,431.28,431,25
1729686540000,1289,430.9219,430.9998,430.99,430.9998,430.7,54
1729686600000,1460,430.8805,430.94,430.99,430.99,430.94,107
1729686660000,1670,430.866,430.93,430.79,430.93,430.79,47
1729686720000,842,430.8014,430.8,430.8,430.8,430.8,53
1729686780000,3901,430.4873,430.7,430.27,430.7,430.27,119
1729686840000,801,430.1158,430.075,430.0727,430.075,430.0727,46
1729686900000,1555,430.1591,430.014,430.55,430.55,430.014,43
1729686960000,1244,430.2182,430.3,430.2,430.3,430.2,56
1729687020000,6805,430.0191,430.1,429.87,430.19,429.87,182
1729687080000,1144,430.0425,430.03,430.03,430.03,430.03,68
1729687140000,2235,430.082,430.029,430.04,430.15,430.029,69
1729687200000,3270,429.9529,430.0009,429.85,430.05,429.85,90
1729687260000,1408,429.7742,429.8,429.8,429.8,429.8,48
1729687320000,5599,429.9398,429.8,430.02,430.19,429.76,116
1729687380000,6199,430.4153,430.14,430.4154,430.8,430,156
1729687440000,2335,430.6882,430.5,430.7,430.7,430.5,83
1729687500000,7406,430.9028,430.79,431.26,431.26,430.79,167
1729687560000,1319,431.1493,431.2387,431.0192,431.2387,431.0192,84
1729687620000,5063,431.1061,431.03,431.2503,431.32,431,109
1729687680000,5103,431.1309,431.25,431,431.26,431,132
1729687740000,544,430.8099,430.97,430.97,430.97,430.97,52
1729687800000,7837,431.0664,430.78,431.36,431.36,430.78,219
1729687860000,3061,431.2817,431.25,431.25,431.3796,431.25,80
1729687920000,2894,431.2656,431.25,431.25,431.3,431.25,70
1729687980000,1185,430.8757,430.734,431.09,431.09,430.59,56
1729688040000,1167,430.9245,431.08,431.08,431.08,430.8002,48
1729688100000,890,431.0071,431.01,431,431.08,431,50
1729688160000,3495,430.8309,430.79,430.81,430.99,430.72,79
1729688280000,476,430.8004,430.9,430.7204,430.9,430.7204,23
1729688340000,1871,430.8028,430.8,430.918,430.918,430.8,55
1729688400000,1690,430.6436,430.7,430.68,430.7,430.68,93
1729688460000,766,430.5053,430.5,430.5,430.5,430.5,49
1729688580000,1351,430.4541,430.4,430.38,430.51,430.38,56
1729688640000,1421,430.367,430.4,430.3,430.4,430.2641,35
1729688700000,1050,430.4146,430.52,430.2698,430.52,430.2698,54
1729688760000,1970,430.3531,430.33,430.38,430.38,430.33,39
1729688820000,421,430.5207,430.46,430.46,430.46,430.46,42
1729688880000,2545,430.4635,430.67,430.4,430.67,430.38,79
1729688940000,3941,430.1108,430.26,429.9,430.26,429.9,159
1729689000000,1464,430.2579,430.26,430.5,430.5,430.26,80
1729689060000,2856,430.2837,430.32,430.26,430.32,430.26,48
1729689120000,1388,430.2775,430.0137,430.3003,430.6,430.0137,51
1729689180000,874,430.124,430.01,430.01,430.01,430.01,48
1729689240000,341,430.3859,430.5851,430.3099,430.5851,430.3099,36
1729689300000,656,430.3076,430.03,430.03,430.03,430.03,59
1729689420000,1195,430.3191,430.5,430.445,430.5,430.08,62
1729689480000,879,430.422,430.34,430.55,430.55,430.34,53
1729689540000,3185,430.4319,430.5,430.49,430.5,430.4,38
1729689600000,1768,430.501,430.5,430.56,430.56,430.5,73
1729689660000,5167,430.5502,430.55,430.55,430.56,430.55,127
1729689720000,2011,430.2348,430.5125,430.5125,430.5125,430.5125,123
1729689780000,1283,430.148,430.16,430.16,430.16,430.16,80
1729689840000,2046,430.0303,430.08,430,430.08,430,71
1729689900000,5890,430.558,430.51,430.6,430.8867,430.3,149
1729689960000,2717,430.6066,430.6998,430.55,430.6998,430.55,77
1729690020000,2348,430.653,430.56,430.8,430.8,430.4,74
1729690080000,3756,430.8463,430.9,430.67,430.96,430.67,74
1729690140000,2707,430.9766,430.9,431,431.07,430.9,111
1729690200000,451066,430.6325,430.855,429.37,431.08,429.2,6286
1729690260000,143753,429.2031,429.33,429.0539,431,428.37,2351
1729690320000,139781,429.2778,429.19,428.8,429.71,428.7167,3041
1729690380000,86120,428.6075,428.7499,428.1505,429.11,428,2241
1729690440000,128066,427.6695,428.25,426.75,428.5799,426.75,3034
1729690500000,87618,427.2664,426.71,427.74,427.7989,426.7,1855
1729690560000,144656,427.5931,427.69,428.06,428.11,427.1401,2511
1729690620000,59234,427.759,428.0892,427.6159,428.0892,427.41,1339
1729690680000,52849,427.5596,427.69,428.06,428.06,427.1301,1201
1729690740000,105661,428.5087,428.04,428.74,428.74,427.9601,1989
1729690800000,108496,428.5497,428.72,428.5381,428.98,428.17,1638
1729690860000,79166,428.4178,428.475,428.53,428.81,427.96,1532
1729690920000,67945,428.7541,428.5,428.62,428.92,428.5,1293
1729690980000,41203,428.5136,428.61,428.475,428.75,428.1706,1012
1729691040000,60235,428.0158,428.45,427.672,428.45,427.5178,1163
1729691100000,58542,427.7191,427.63,427.5681,427.96,427.3501,1558
1729691160000,58339,427.5933,427.4801,427.518,427.84,427.26,1289
1729691220000,55259,427.4236,427.48,427.3927,427.66,427.15,1215
1729691280000,48831,427.4839,427.45,427.2265,427.645,427.22,1066
1729691340000,65105,427.0528,427.21,426.9911,427.2899,426.83,1398
1729691400000,42450,427.1034,427,427.131,427.2199,426.99,1282
1729691460000,72291,427.3625,427.13,427.8601,427.968,426.98,1674
1729691520000,51083,427.9566,427.915,428.14,428.18,427.7101,1093
1729691580000,80738,428.3103,428.115,428.3,428.5,428.065,1653
1729691640000,71131,428.6548,428.21,428.76,428.88,428.21,1351
1729691700000,79088,428.72,428.735,428.91,428.978,428.35,1440
1729691760000,66371,429.0183,428.9,429,429.22,428.81,1315
1729691820000,65476,429.1677,428.96,429.2667,429.3802,428.96,1208
1729691880000,41651,429.2847,429.292,429.2635,429.4399,429.19,895
1729691940000,59551,429.1509,429.25,429.26,429.3189,428.8734,1489
1729692000000,85214,429.266,429.255,428.9701,429.6699,428.9701,1681
1729692060000,78246,428.9361,428.9401,428.985,429.27,428.53,1944
1729692120000,88106,429.1003,428.975,429.16,429.3099,428.93,1413
1729692180000,67213,429.0025,429.18,428.95,429.19,428.785,1317
1729692240000,74546,428.4705,428.9,428.455,429.08,428.07,1489
1729692300000,54321,428.6536,428.455,428.81,428.96,428.4247,1208
1729692360000,110227,428.3945,428.81,428.2,428.915,427.94,2009
1729692420000,42632,428.0196,428.22,428.2,428.25,427.8,1038
1729692480000,49770,428.3786,428.16,428.52,428.69,428.14,1002
1729692540000,34009,428.5092,428.52,428.55,428.64,428.36,855
1729692600000,72424,428.929,428.55,429,429.19,428.53,1308
1729692660000,64331,429.1735,428.995,429.21,429.36,428.92,1262
1729692720000,36075,429.0358,429.2538,429.03,429.2599,428.92,967
1729692780000,310386,429.1409,429.016,429.37,429.48,428.9755,2686
1729692840000,116173,429.7246,429.385,430.1,430.125,429.23,2129
1729692900000,61276,429.8753,430.11,429.79,430.18,429.623,1285
1729692960000,51869,429.5414,429.75,429.56,429.785,429.3501,1250
1729693020000,44582,429.686,429.56,429.62,429.81,429.54,1041
1729693080000,44428,429.7253,429.67,429.58,429.8,429.5301,1046
1729693140000,31890,429.5247,429.61,429.41,429.6612,429.33,862
1729693200000,70174,429.5436,429.405,429.78,429.81,429.19,1330
1729693260000,48702,429.9462,429.82,429.79,430.14,429.74,1121
1729693320000,36213,429.6136,429.82,429.35,429.82,429.35,876
1729693380000,57604,429.2992,429.33,429.17,429.48,429.13,1115
1729693440000,75215,428.9292,429.11,428.87,429.145,428.7101,1201
1729693500000,47637,428.8579,428.79,428.855,429.08,428.635,962
1729693560000,72993,428.7625,428.855,428.955,429,428.41,1202
1729693620000,124591,428.8754,428.9341,428.94,429.1492,428.7096,998
1729693680000,35004,428.9262,429,428.785,429.07,428.665,836
1729693740000,41116,429.0112,428.83,429.06,429.17,428.775,816
1729693800000,39905,429.174,429.06,429.16,429.45,428.9,910
1729693860000,23568,429.2977,429.19,429.35,429.42,429.11,610
1729693920000,56941,429.7316,429.35,429.745,429.98,429.35,1293
1729693980000,28209,429.731,429.745,429.92,429.92,429.44,759
1729694040000,39994,429.9795,429.94,430.14,430.16,429.8,922
1729694100000,40660,430.0977,430.1,430.1401,430.2697,429.92,943
